Date,PG,^GSPC,^DJI
2014-01-24,79.18,1790.290039,15879.11035
2014-01-27,78.470001,1781.560059,15837.87988
2014-01-28,79.110001,1792.5,15928.55957
2014-01-29,77.639999,1774.199951,15738.79004
2014-01-30,76.870003,1794.189941,15848.61035
2014-01-31,76.620003,1782.589966,15698.84961
2014-02-03,75.699997,1741.890015,15372.79981
2014-02-04,76.089996,1755.199951,15445.24023
2014-02-05,76.449997,1751.640015,15440.23047
2014-02-06,76.900002,1773.430054,15628.53027
2014-02-07,77.309998,1797.02002,15794.08008
2014-02-10,78.029999,1799.839966,15801.79004
2014-02-11,78.839996,1819.75,15994.76953
2014-02-12,77.489998,1819.26001,15963.94043
2014-02-13,77.800003,1829.829956,16027.58984
2014-02-14,79.400002,1838.630005,16154.38965
2014-02-18,77.970001,1840.76001,16130.40039
2014-02-19,78.139999,1828.75,16040.55957
2014-02-20,77.919998,1839.780029,16133.23047
2014-02-21,77.970001,1836.25,16103.29981
2014-02-24,77.860001,1847.609985,16207.13965
2014-02-25,78.120003,1845.119995,16179.66016
2014-02-26,77.860001,1845.160034,16198.41016
2014-02-27,78.190002,1854.290039,16272.65039
2014-02-28,78.660004,1859.449951,16321.70996
2014-03-03,77.480003,1845.72998,16168.03027
2014-03-04,78.449997,1873.910034,16395.88086
2014-03-05,77.82,1873.810059,16360.17969
2014-03-06,78.059998,1877.030029,16421.89063
2014-03-07,78.379997,1878.040039,16452.7207
2014-03-10,78.529999,1877.170044,16418.67969
2014-03-11,78.949997,1867.630005,16351.25
2014-03-12,79.239998,1868.199951,16340.08008
2014-03-13,79.190002,1846.339966,16108.88965
2014-03-14,78.980003,1841.130005,16065.66992
2014-03-17,79.839996,1858.829956,16247.21973
2014-03-18,79.769997,1872.25,16336.19043
2014-03-19,78.779999,1860.77002,16222.16992
2014-03-20,78.32,1872.01001,16331.04981
2014-03-21,77.879997,1866.52002,16302.76953
2014-03-24,79.300003,1857.439941,16276.69043
2014-03-25,79.809998,1865.619995,16367.87988
2014-03-26,79.5,1852.560059,16268.99023
2014-03-27,79.650002,1849.040039,16264.23047
2014-03-28,79.760002,1857.619995,16323.05957
2014-03-31,80.599998,1872.339966,16457.66016
2014-04-01,80.339996,1885.52002,16532.60938
2014-04-02,80.129997,1890.900024,16573.0
2014-04-03,80.099998,1888.77002,16572.55078
2014-04-04,79.769997,1865.089966,16412.71094
2014-04-07,80.489998,1845.040039,16245.87012
2014-04-08,81.349998,1851.959961,16256.13965
2014-04-09,81.489998,1872.180054,16437.17969
2014-04-10,81.089996,1833.079956,16170.21973
2014-04-11,80.760002,1815.689941,16026.75
2014-04-14,80.809998,1830.609985,16173.24023
2014-04-15,80.839996,1842.97998,16262.55957
2014-04-16,81.650002,1862.310059,16424.84961
2014-04-17,81.760002,1864.849976,16408.53906
2014-04-21,81.559998,1871.890015,16449.25
2014-04-22,81.25,1879.550049,16514.36914
2014-04-23,80.360001,1875.390015,16501.65039
2014-04-24,81.150002,1878.609985,16501.65039
2014-04-25,81.410004,1863.400024,16361.45996
2014-04-28,82.940002,1869.430054,16448.74023
2014-04-29,82.440002,1878.329956,16535.36914
2014-04-30,82.550003,1883.949951,16580.83984
2014-05-01,82.339996,1883.680054,16558.86914
2014-05-02,81.919998,1881.140015,16512.89063
2014-05-05,81.699997,1884.660034,16530.55078
2014-05-06,81.129997,1867.719971,16401.01953
2014-05-07,82.089996,1878.209961,16518.53906
2014-05-08,82.160004,1875.630005,16550.9707
2014-05-09,82.389999,1878.47998,16583.33984
2014-05-12,81.730003,1896.650024,16695.4707
2014-05-13,81.610001,1897.449951,16715.43945
2014-05-14,81.169998,1888.530029,16613.9707
2014-05-15,80.529999,1870.849976,16446.81055
2014-05-16,80.330002,1877.859985,16491.31055
2014-05-19,79.93,1885.079956,16511.85938
2014-05-20,80.230003,1872.829956,16374.30957
2014-05-21,80.489998,1888.030029,16533.06055
2014-05-22,80.650002,1892.48999,16543.08008
2014-05-23,80.519997,1900.530029,16606.26953
2014-05-27,80.080002,1911.910034,16675.5
2014-05-28,80.099998,1909.780029,16633.17969
2014-05-29,80.400002,1920.030029,16698.74023
2014-05-30,80.790001,1923.569946,16717.16992
2014-06-02,80.360001,1924.969971,16743.63086
2014-06-03,79.93,1924.23999,16722.33984
2014-06-04,79.860001,1927.880005,16737.5293
2014-06-05,80.110001,1940.459961,16836.10938
2014-06-06,80.029999,1949.439941,16924.2793
2014-06-09,80.089996,1951.27002,16943.09961
2014-06-10,80.150002,1950.790039,16945.91992
2014-06-11,80.059998,1943.890015,16843.88086
2014-06-12,79.760002,1930.109985,16734.18945
2014-06-13,79.639999,1936.160034,16775.74023
2014-06-16,79.690002,1937.780029,16781.00977
2014-06-17,79.580002,1941.98999,16808.49023
2014-06-18,79.790001,1956.97998,16906.61914
2014-06-19,80.239998,1959.47998,16921.46094
2014-06-20,79.93,1962.869995,16947.08008
2014-06-23,79.519997,1962.609985,16937.25977
2014-06-24,79.010002,1949.97998,16818.13086
2014-06-25,79.32,1959.530029,16867.50977
2014-06-26,78.620003,1957.219971,16846.13086
2014-06-27,79.019997,1960.959961,16851.83984
2014-06-30,78.589996,1960.22998,16826.59961
2014-07-01,79.279999,1973.319946,16956.07031
2014-07-02,79.559998,1974.619995,16976.24023
2014-07-03,79.980003,1985.439941,17068.25977
2014-07-07,80.190002,1977.650024,17024.21094
2014-07-08,80.559998,1963.709961,16906.61914
2014-07-09,81.669998,1972.829956,16985.60938
2014-07-10,81.610001,1964.680054,16915.07031
2014-07-11,81.160004,1967.569946,16943.81055
2014-07-14,81.32,1977.099976,17055.41992
2014-07-15,81.260002,1973.280029,17060.67969
2014-07-16,80.940002,1981.569946,17138.19922
2014-07-17,80.400002,1958.119995,16976.81055
2014-07-18,80.550003,1978.219971,17100.17969
2014-07-21,80.279999,1973.630005,17051.73047
2014-07-22,80.099998,1983.530029,17113.53906
2014-07-23,79.989998,1987.01001,17086.63086
2014-07-24,80.260002,1987.97998,17083.80078
2014-07-25,79.559998,1978.339966,16960.57031
2014-07-28,79.260002,1978.910034,16982.58984
2014-07-29,78.650002,1969.949951,16912.10938
2014-07-30,78.160004,1970.069946,16880.35938
2014-07-31,77.32,1930.670044,16563.30078
2014-08-01,79.650002,1925.150024,16493.36914
2014-08-04,79.220001,1938.98999,16569.2793
2014-08-05,79.410004,1920.209961,16429.4707
2014-08-06,81.089996,1920.23999,16443.33984
2014-08-07,80.139999,1909.569946,16368.26953
2014-08-08,80.949997,1931.589966,16553.92969
2014-08-11,81.480003,1936.920044,16569.98047
2014-08-12,81.419998,1933.75,16560.53906
2014-08-13,81.480003,1946.719971,16651.80078
2014-08-14,81.949997,1955.180054,16713.58008
2014-08-15,81.779999,1955.060059,16662.91016
2014-08-18,82.440002,1971.73999,16838.74023
2014-08-19,82.690002,1981.599976,16919.58984
2014-08-20,82.809998,1986.51001,16979.13086
2014-08-21,83.279999,1992.369995,17039.49023
2014-08-22,83.389999,1988.400024,17001.2207
2014-08-25,83.540001,1997.920044,17076.86914
2014-08-26,83.379997,2000.02002,17106.69922
2014-08-27,83.309998,2000.119995,17122.00977
2014-08-28,83.029999,1996.73999,17079.57031
2014-08-29,83.110001,2003.369995,17098.44922
2014-09-02,82.980003,2002.280029,17067.56055
2014-09-03,82.900002,2000.719971,17078.2793
2014-09-04,83.699997,1997.650024,17069.58008
2014-09-05,83.769997,2007.709961,17137.35938
2014-09-08,83.32,2001.540039,17111.41992
2014-09-09,82.989998,1988.439941,17013.86914
2014-09-10,83.639999,1995.689941,17068.71094
2014-09-11,83.489998,1997.449951,17049.0
2014-09-12,83.260002,1985.540039,16987.50977
2014-09-15,83.870003,1984.130005,17031.14063
2014-09-16,84.080002,1998.97998,17131.9707
2014-09-17,84.160004,2001.569946,17156.84961
2014-09-18,84.190002,2011.359985,17265.99023
2014-09-19,84.470001,2010.400024,17279.74023
2014-09-22,84.809998,1994.290039,17172.67969
2014-09-23,84.440002,1982.77002,17055.86914
2014-09-24,85.239998,1998.300049,17210.06055
2014-09-25,84.330002,1965.98999,16945.80078
2014-09-26,84.580002,1982.849976,17113.15039
2014-09-29,84.440002,1977.800049,17071.2207
2014-09-30,83.739998,1972.290039,17042.90039
2014-10-01,83.139999,1946.160034,16804.71094
2014-10-02,83.050003,1946.170044,16801.05078
2014-10-03,83.790001,1967.900024,17009.68945
2014-10-06,83.57,1964.819946,16991.91016
2014-10-07,83.160004,1935.099976,16719.39063
2014-10-08,84.18,1968.890015,16994.2207
2014-10-09,83.660004,1928.209961,16659.25
2014-10-10,84.690002,1906.130005,16544.09961
2014-10-13,83.370003,1874.73999,16321.07031
2014-10-14,83.550003,1877.699951,16315.19043
2014-10-15,82.949997,1862.48999,16141.74023
2014-10-16,82.239998,1862.76001,16117.24023
2014-10-17,83.269997,1886.76001,16380.41016
2014-10-20,84.18,1904.01001,16399.66992
2014-10-21,84.610001,1941.280029,16614.81055
2014-10-22,84.230003,1927.109985,16461.32031
2014-10-23,83.230003,1950.819946,16677.90039
2014-10-24,85.160004,1964.579956,16805.41016
2014-10-27,85.949997,1961.630005,16817.93945
2014-10-28,86.470001,1985.050049,17005.75
2014-10-29,86.540001,1982.300049,16974.31055
2014-10-30,86.940002,1994.650024,17195.41992
2014-10-31,87.269997,2018.050049,17390.51953
2014-11-03,87.379997,2017.810059,17366.24023
2014-11-04,88.639999,2012.099976,17383.83984
2014-11-05,89.0,2023.569946,17484.5293
2014-11-06,88.900002,2031.209961,17554.4707
2014-11-07,89.129997,2031.920044,17573.92969
2014-11-10,89.449997,2038.26001,17613.74023
2014-11-11,89.669998,2039.680054,17614.90039
2014-11-12,89.480003,2038.25,17612.19922
2014-11-13,88.599998,2039.329956,17652.78906
2014-11-14,88.110001,2039.819946,17634.74023
2014-11-17,87.839996,2041.319946,17647.75
2014-11-18,87.949997,2051.800049,17687.82031
2014-11-19,88.730003,2048.719971,17685.73047
2014-11-20,88.470001,2052.75,17719.0
2014-11-21,88.599998,2063.5,17810.06055
2014-11-24,88.110001,2069.409912,17817.90039
2014-11-25,88.800003,2067.030029,17814.93945
2014-11-26,88.879997,2072.830078,17827.75
2014-11-28,90.43,2067.560059,17828.24023
2014-12-01,90.080002,2053.439941,17776.80078
2014-12-02,91.07,2066.550049,17879.55078
2014-12-03,90.0,2074.330078,17912.61914
2014-12-04,90.580002,2071.919922,17900.09961
2014-12-05,90.379997,2075.370117,17958.78906
2014-12-08,90.760002,2060.310059,17852.48047
2014-12-09,90.709999,2059.820068,17801.19922
2014-12-10,90.0,2026.140015,17533.15039
2014-12-11,90.410004,2035.329956,17596.33984
2014-12-12,89.550003,2002.329956,17280.83008
2014-12-15,89.199997,1989.630005,17180.83984
2014-12-16,89.360001,1972.73999,17068.86914
2014-12-17,90.699997,2012.890015,17356.86914
2014-12-18,92.0,2061.22998,17778.15039
2014-12-19,92.050003,2070.649902,17804.80078
2014-12-22,92.599998,2078.540039,17959.43945
2014-12-23,93.290001,2082.169922,18024.16992
2014-12-24,93.139999,2081.879883,18030.21094
2014-12-26,93.459999,2088.77002,18053.71094
2014-12-29,92.639999,2090.570068,18038.23047
2014-12-30,92.400002,2080.350098,17983.07031
2014-12-31,91.089996,2058.899902,17823.07031
2015-01-02,90.440002,2058.199951,17832.99023
2015-01-05,90.010002,2020.579956,17501.65039
2015-01-06,89.599998,2002.609985,17371.64063
2015-01-07,90.07,2025.900024,17584.51953
2015-01-08,91.099998,2062.139893,17907.86914
2015-01-09,90.25,2044.810059,17737.36914
2015-01-12,89.919998,2028.26001,17640.83984
2015-01-13,90.300003,2023.030029,17613.67969
2015-01-14,89.989998,2011.27002,17427.08984
2015-01-15,89.860001,1992.670044,17320.71094
2015-01-16,91.25,2019.420044,17511.57031
2015-01-20,91.190002,2022.550049,17515.23047
2015-01-21,90.730003,2032.119995,17554.2793
2015-01-22,91.620003,2063.149902,17813.98047
2015-01-23,90.080002,2051.820068,17672.59961
2015-01-26,89.580002,2057.090088,17678.69922
2015-01-27,86.489998,2029.550049,17387.21094
2015-01-28,85.150002,2002.160034,17191.36914
2015-01-29,85.669998,2021.25,17416.84961
2015-01-30,84.290001,1994.98999,17164.94922
2015-02-02,85.120003,2020.849976,17361.03906
2015-02-03,85.949997,2050.030029,17666.40039
2015-02-04,85.790001,2041.51001,17673.01953
2015-02-05,86.699997,2062.52002,17884.88086
2015-02-06,85.610001,2055.469971,17824.28906
2015-02-09,85.050003,2046.73999,17729.21094
2015-02-10,85.389999,2068.590088,17868.75977
2015-02-11,85.639999,2068.530029,17862.14063
2015-02-12,86.029999,2088.47998,17972.38086
2015-02-13,85.900002,2096.98999,18019.34961
2015-02-17,85.489998,2100.340088,18047.58008
2015-02-18,86.260002,2099.679932,18029.84961
2015-02-19,85.209999,2097.449951,17985.76953
2015-02-20,84.870003,2110.300049,18140.43945
2015-02-23,85.389999,2109.659912,18116.83984
2015-02-24,85.5,2115.47998,18209.18945
2015-02-25,85.459999,2113.860107,18224.57031
2015-02-26,85.169998,2110.73999,18214.41992
2015-02-27,85.129997,2104.5,18132.69922
2015-03-02,85.410004,2117.389893,18288.63086
2015-03-03,85.160004,2107.780029,18203.36914
2015-03-04,84.349998,2098.530029,18096.90039
2015-03-05,84.629997,2101.040039,18135.7207
2015-03-06,82.660004,2071.26001,17856.7793
2015-03-09,83.089996,2079.429932,17995.7207
2015-03-10,81.540001,2044.160034,17662.93945
2015-03-11,81.389999,2040.23999,17635.39063
2015-03-12,82.089996,2065.949951,17895.2207
2015-03-13,81.830002,2053.399902,17749.31055
2015-03-16,83.559998,2081.189941,17977.41992
2015-03-17,82.849998,2074.280029,17849.08008
2015-03-18,83.75,2099.5,18076.18945
2015-03-19,83.379997,2089.27002,17959.0293
2015-03-20,84.739998,2108.100098,18127.65039
2015-03-23,84.860001,2104.419922,18116.03906
2015-03-24,83.919998,2091.5,18011.14063
2015-03-25,83.010002,2061.050049,17718.53906
2015-03-26,82.150002,2056.149902,17678.23047
2015-03-27,82.309998,2061.02002,17712.66016
2015-03-30,82.720001,2086.23999,17976.31055
2015-03-31,81.940002,2067.889893,17776.11914
2015-04-01,82.32,2059.689941,17698.17969
2015-04-02,82.43,2066.959961,17763.24023
2015-04-06,83.040001,2080.620117,17880.84961
2015-04-07,82.389999,2076.330078,17875.41992
2015-04-08,82.769997,2081.899902,17902.50977
2015-04-09,82.889999,2091.179932,17958.73047
2015-04-10,83.349998,2102.060059,18057.65039
2015-04-13,83.43,2092.429932,17977.03906
2015-04-14,83.599998,2095.840088,18036.69922
2015-04-15,83.510002,2106.629883,18112.60938
2015-04-16,83.5,2104.98999,18105.76953
2015-04-17,82.529999,2081.179932,17826.30078
2015-04-20,82.870003,2100.399902,18034.92969
2015-04-21,83.080002,2097.290039,17949.58984
2015-04-22,83.089996,2107.959961,18038.26953
2015-04-23,80.949997,2112.929932,18058.68945
2015-04-24,81.0,2117.689941,18080.14063
2015-04-27,80.599998,2108.919922,18037.9707
2015-04-28,80.419998,2114.76001,18110.14063
2015-04-29,79.849998,2106.850098,18035.5293
2015-04-30,79.510002,2085.51001,17840.51953
2015-05-01,80.290001,2108.290039,18024.06055
2015-05-04,80.349998,2114.48999,18070.40039
2015-05-05,80.07,2089.459961,17928.19922
2015-05-06,80.400002,2080.149902,17841.98047
2015-05-07,80.199997,2088.0,17924.06055
2015-05-08,80.959999,2116.100098,18191.10938
2015-05-11,80.269997,2105.330078,18105.16992
2015-05-12,79.949997,2099.120117,18068.23047
2015-05-13,79.699997,2098.47998,18060.49023
2015-05-14,80.57,2121.100098,18252.24023
2015-05-15,81.050003,2122.72998,18272.56055
2015-05-18,80.739998,2129.199951,18298.88086
2015-05-19,80.830002,2127.830078,18312.39063
2015-05-20,80.480003,2125.850098,18285.40039
2015-05-21,80.410004,2130.820068,18285.74023
2015-05-22,79.949997,2126.060059,18232.01953
2015-05-26,79.139999,2104.199951,18041.53906
2015-05-27,79.389999,2123.47998,18162.99023
2015-05-28,79.330002,2120.790039,18126.11914
2015-05-29,78.389999,2107.389893,18010.67969
2015-06-01,78.849998,2111.72998,18040.36914
2015-06-02,78.540001,2109.600098,18011.93945
2015-06-03,78.559998,2114.070068,18076.26953
2015-06-04,78.150002,2095.840088,17905.58008
2015-06-05,77.43,2092.830078,17849.46094
2015-06-08,77.709999,2079.280029,17766.55078
2015-06-09,78.900002,2080.149902,17764.03906
2015-06-10,79.540001,2105.199951,18000.40039
2015-06-11,79.410004,2108.860107,18039.36914
2015-06-12,78.870003,2094.110107,17898.83984
2015-06-15,78.120003,2084.429932,17791.16992
2015-06-16,79.099998,2096.290039,17904.48047
2015-06-17,80.080002,2100.439941,17935.74023
2015-06-18,80.82,2121.23999,18115.83984
2015-06-19,80.540001,2109.98999,18015.94922
2015-06-22,80.449997,2122.850098,18119.7793
2015-06-23,79.790001,2124.199951,18144.07031
2015-06-24,79.510002,2108.580078,17966.07031
2015-06-25,79.389999,2102.310059,17890.35938
2015-06-26,79.339996,2101.48999,17946.67969
2015-06-29,78.32,2057.639893,17596.34961
2015-06-30,78.239998,2063.110107,17619.50977
2015-07-01,79.720001,2077.419922,17757.91016
2015-07-02,79.93,2076.780029,17730.10938
2015-07-06,80.050003,2068.76001,17683.58008
2015-07-07,81.720001,2081.340088,17776.91016
2015-07-08,80.989998,2046.680054,17515.41992
2015-07-09,80.660004,2051.310059,17548.61914
2015-07-10,80.949997,2076.620117,17760.41016
2015-07-13,81.910004,2099.600098,17977.67969
2015-07-14,82.040001,2108.949951,18053.58008
2015-07-15,82.150002,2107.399902,18050.16992
2015-07-16,82.300003,2124.290039,18120.25
2015-07-17,82.239998,2126.639893,18086.44922
2015-07-20,82.190002,2128.280029,18100.41016
2015-07-21,81.629997,2119.209961,17919.28906
2015-07-22,80.830002,2114.149902,17851.03906
2015-07-23,80.699997,2102.149902,17731.91992
2015-07-24,80.290001,2079.649902,17568.5293
2015-07-27,79.970001,2067.639893,17440.58984
2015-07-28,80.230003,2093.25,17630.26953
2015-07-29,80.620003,2108.570068,17751.39063
2015-07-30,77.389999,2108.629883,17745.98047
2015-07-31,76.699997,2103.840088,17689.85938
2015-08-03,76.400002,2098.040039,17598.19922
2015-08-04,75.910004,2093.320068,17550.68945
2015-08-05,75.769997,2099.840088,17540.4707
2015-08-06,75.739998,2083.560059,17419.75
2015-08-07,75.480003,2077.570068,17373.38086
2015-08-10,76.379997,2104.179932,17615.16992
2015-08-11,76.220001,2084.070068,17402.83984
2015-08-12,76.389999,2086.050049,17402.50977
2015-08-13,75.779999,2083.389893,17408.25
2015-08-14,75.620003,2091.540039,17477.40039
2015-08-17,75.529999,2102.439941,17545.17969
2015-08-18,75.129997,2096.919922,17511.33984
2015-08-19,74.120003,2079.610107,17348.73047
2015-08-20,73.910004,2035.72998,16990.68945
2015-08-21,71.839996,1970.890015,16459.75
2015-08-24,69.139999,1893.209961,15871.34961
2015-08-25,68.419998,1867.609985,15666.44043
2015-08-26,70.900002,1940.51001,16285.50977
2015-08-27,71.480003,1987.660034,16654.76953
2015-08-28,71.209999,1988.869995,16643.00977
2015-08-31,70.669998,1972.180054,16528.0293
2015-09-01,68.900002,1913.849976,16058.34961
2015-09-02,69.809998,1948.859985,16351.37988
2015-09-03,69.93,1951.130005,16374.75977
2015-09-04,68.760002,1921.219971,16102.37988
2015-09-08,69.980003,1969.410034,16492.67969
2015-09-09,68.480003,1942.040039,16253.57031
2015-09-10,68.32,1952.290039,16330.40039
2015-09-11,68.419998,1961.050049,16433.08984
2015-09-14,68.059998,1953.030029,16370.95996
2015-09-15,69.449997,1978.089966,16599.84961
2015-09-16,70.099998,1995.310059,16739.94922
2015-09-17,70.239998,1990.199951,16674.74023
2015-09-18,69.940002,1958.030029,16384.58008
2015-09-21,70.650002,1966.969971,16510.18945
2015-09-22,70.190002,1942.73999,16330.46973
2015-09-23,70.260002,1938.76001,16279.88965
2015-09-24,71.360001,1932.23999,16201.32031
2015-09-25,72.669998,1931.339966,16314.66992
2015-09-28,71.769997,1881.77002,16001.88965
2015-09-29,72.279999,1884.089966,16049.12988
2015-09-30,71.940002,1920.030029,16284.7002
2015-10-01,71.949997,1923.819946,16272.00977
2015-10-02,72.419998,1951.359985,16472.36914
2015-10-05,73.220001,1987.050049,16776.42969
2015-10-06,73.400002,1979.920044,16790.18945
2015-10-07,73.720001,1995.829956,16912.28906
2015-10-08,74.400002,2013.430054,17050.75
2015-10-09,74.480003,2014.890015,17084.49023
2015-10-12,74.330002,2017.459961,17131.85938
2015-10-13,74.110001,2003.689941,17081.89063
2015-10-14,74.209999,1994.23999,16924.75
2015-10-15,74.269997,2023.859985,17141.75
2015-10-16,74.900002,2033.109985,17215.9707
2015-10-19,75.160004,2033.660034,17230.53906
2015-10-20,74.43,2030.77002,17217.10938
2015-10-21,73.589996,2018.939941,17168.60938
2015-10-22,74.849998,2052.51001,17489.16016
2015-10-23,77.029999,2075.149902,17646.69922
2015-10-26,77.489998,2071.179932,17623.05078
2015-10-27,77.290001,2065.889893,17581.42969
2015-10-28,76.510002,2090.350098,17779.51953
2015-10-29,77.019997,2089.409912,17755.80078
2015-10-30,76.379997,2079.360107,17663.53906
2015-11-02,76.599998,2104.050049,17828.75977
2015-11-03,77.050003,2109.790039,17918.15039
2015-11-04,77.059998,2102.310059,17867.58008
2015-11-05,76.389999,2099.929932,17863.42969
2015-11-06,75.57,2099.199951,17910.33008
2015-11-09,75.400002,2078.580078,17730.48047
2015-11-10,75.769997,2081.719971,17758.21094
2015-11-11,75.959999,2075.0,17702.2207
2015-11-12,74.660004,2045.969971,17448.07031
2015-11-13,73.959999,2023.040039,17245.24023
2015-11-16,75.300003,2053.189941,17483.00977
2015-11-17,75.07,2050.439941,17489.5
2015-11-18,75.900002,2083.580078,17737.16016
2015-11-19,76.220001,2081.23999,17732.75
2015-11-20,75.82,2089.169922,17823.81055
2015-11-23,75.970001,2086.590088,17792.67969
2015-11-24,76.449997,2089.139893,17812.18945
2015-11-25,75.900002,2088.870117,17813.39063
2015-11-27,75.699997,2090.110107,17813.39063
2015-11-30,74.839996,2080.409912,17719.91992
2015-12-01,75.940002,2102.629883,17888.34961
2015-12-02,75.790001,2079.51001,17729.67969
2015-12-03,75.739998,2049.620117,17477.66992
2015-12-04,77.830002,2091.689941,17847.63086
2015-12-07,78.370003,2077.070068,17730.50977
2015-12-08,77.75,2063.590088,17568.0
2015-12-09,77.699997,2047.619995,17492.30078
2015-12-10,77.790001,2052.22998,17574.75
2015-12-11,77.779999,2012.369995,17265.21094
2015-12-14,78.290001,2021.939941,17368.5
2015-12-15,79.68,2043.410034,17524.91016
2015-12-16,80.989998,2073.070068,17749.08984
2015-12-17,80.290001,2041.890015,17495.83984
2015-12-18,78.129997,2005.550049,17128.55078
2015-12-21,78.949997,2021.150024,17251.61914
2015-12-22,79.599998,2038.969971,17417.26953
2015-12-23,79.919998,2064.290039,17602.60938
2015-12-24,79.790001,2060.98999,17552.16992
2015-12-28,79.919998,2056.5,17528.26953
2015-12-29,80.360001,2078.360107,17720.98047
2015-12-30,80.07,2063.360107,17603.86914
2015-12-31,79.410004,2043.939941,17425.0293
2016-01-04,78.370003,2012.660034,17148.93945
2016-01-05,78.620003,2016.709961,17158.66016
2016-01-06,77.860001,1990.26001,16906.50977
2016-01-07,77.18,1943.089966,16514.09961
2016-01-08,75.970001,1922.030029,16346.4502
2016-01-11,76.669998,1923.670044,16398.57031
2016-01-12,76.510002,1938.680054,16516.2207
2016-01-13,75.849998,1890.280029,16151.41016
2016-01-14,76.150002,1921.839966,16379.04981
2016-01-15,74.980003,1880.329956,15988.08008
2016-01-19,76.730003,1881.329956,16016.01953
2016-01-20,75.830002,1859.329956,15766.74023
2016-01-21,76.720001,1868.98999,15882.67969
2016-01-22,77.360001,1906.900024,16093.50977
2016-01-25,76.849998,1877.079956,15885.21973
2016-01-26,78.809998,1903.630005,16167.23047
2016-01-27,78.800003,1882.949951,15944.45996
2016-01-28,79.82,1893.359985,16069.63965
2016-01-29,81.690002,1940.23999,16466.30078
2016-02-01,81.120003,1939.380005,16449.17969
2016-02-02,80.220001,1903.030029,16153.54004
2016-02-03,81.099998,1912.530029,16336.66016
2016-02-04,80.699997,1915.449951,16416.58008
2016-02-05,81.199997,1880.050049,16204.96973
2016-02-08,82.620003,1853.439941,16027.04981
2016-02-09,82.639999,1852.209961,16014.37988
2016-02-10,81.620003,1851.859985,15914.74023
2016-02-11,79.900002,1829.079956,15660.17969
2016-02-12,80.989998,1864.780029,15973.83984
2016-02-16,81.470001,1895.579956,16196.41016
2016-02-17,82.449997,1926.819946,16453.83008
2016-02-18,81.980003,1917.829956,16413.42969
2016-02-19,81.790001,1917.780029,16391.99023
2016-02-22,82.129997,1945.5,16620.66016
2016-02-23,81.809998,1921.27002,16431.7793
2016-02-24,81.559998,1929.800049,16484.99023
2016-02-25,82.339996,1951.699951,16697.28906
2016-02-26,81.099998,1948.050049,16639.9707
2016-02-29,80.290001,1932.22998,16516.5
2016-03-01,81.230003,1978.349976,16865.08008
2016-03-02,82.550003,1986.449951,16899.32031
2016-03-03,82.839996,1993.400024,16943.90039
2016-03-04,83.489998,1999.98999,17006.76953
2016-03-07,83.099998,2001.76001,17073.94922
2016-03-08,83.059998,1979.26001,16964.09961
2016-03-09,82.959999,1989.26001,17000.35938
2016-03-10,82.279999,1989.569946,16995.13086
2016-03-11,81.75,2022.189941,17213.31055
2016-03-14,81.169998,2019.640015,17229.13086
2016-03-15,81.309998,2015.930054,17251.5293
2016-03-16,81.339996,2027.219971,17325.75977
2016-03-17,82.75,2040.589966,17481.49023
2016-03-18,83.150002,2049.580078,17602.30078
2016-03-21,83.32,2051.600098,17623.86914
2016-03-22,82.739998,2049.800049,17582.57031
2016-03-23,82.82,2036.709961,17502.58984
2016-03-24,82.889999,2035.939941,17515.73047
2016-03-28,82.620003,2037.050049,17535.39063
2016-03-29,82.800003,2055.01001,17633.10938
2016-03-30,82.68,2063.949951,17716.66016
2016-03-31,82.309998,2059.73999,17685.08984
2016-04-01,83.529999,2072.780029,17792.75
2016-04-04,83.209999,2066.129883,17737.0
2016-04-05,83.160004,2045.170044,17603.32031
2016-04-06,83.809998,2066.659912,17716.05078
2016-04-07,83.239998,2041.910034,17541.96094
2016-04-08,83.199997,2047.599976,17576.96094
2016-04-11,82.730003,2041.98999,17556.41016
2016-04-12,82.830002,2061.719971,17721.25
2016-04-13,82.459999,2082.419922,17908.2793
2016-04-14,82.010002,2082.780029,17926.42969
2016-04-15,82.300003,2080.72998,17897.46094
2016-04-18,82.830002,2094.340088,18004.16016
2016-04-19,83.279999,2100.800049,18053.59961
2016-04-20,81.550003,2102.399902,18096.26953
2016-04-21,80.800003,2091.47998,17982.51953
2016-04-22,80.949997,2091.580078,18003.75
2016-04-25,81.410004,2087.790039,17977.24023
2016-04-26,79.550003,2091.699951,17990.32031
2016-04-27,79.889999,2095.149902,18041.55078
2016-04-28,79.760002,2075.810059,17830.75977
2016-04-29,80.120003,2065.300049,17773.64063
2016-05-02,80.970001,2081.429932,17891.16016
2016-05-03,81.099998,2063.370117,17750.91016
2016-05-04,81.599998,2051.120117,17651.25977
2016-05-05,81.300003,2050.629883,17660.71094
2016-05-06,82.129997,2057.139893,17740.63086
2016-05-09,82.120003,2058.689941,17705.91016
2016-05-10,82.480003,2084.389893,17928.34961
2016-05-11,82.150002,2064.459961,17711.11914
2016-05-12,82.410004,2064.110107,17720.5
2016-05-13,81.230003,2046.609985,17535.32031
2016-05-16,81.629997,2066.659912,17710.71094
2016-05-17,80.620003,2047.209961,17529.98047
2016-05-18,79.849998,2047.630005,17526.61914
2016-05-19,80.190002,2040.040039,17435.40039
2016-05-20,80.019997,2052.320068,17500.93945
