Date,PG,BEI.DE
2016-11-02,84.739197,77.686241
2016-11-03,84.602425,81.278328
2016-11-04,83.117493,80.861565
2016-11-07,84.563339,80.524185
2016-11-08,85.442589,80.405106
2016-11-09,83.947884,79.303665
2016-11-10,81.046387,76.674103
2016-11-11,81.652084,76.803108
2016-11-14,81.085457,76.267273
2016-11-15,81.691162,77.150406
2016-11-16,81.271088,76.445885
2016-11-17,81.153847,76.664185
2016-11-18,80.108536,77.061104
2016-11-21,80.733765,76.83287
2016-11-22,80.851006,76.386345
2016-11-23,80.77285,75.969582
2016-11-25,81.534851,76.991638
2016-11-28,81.153847,76.674103
2016-11-29,80.978004,76.614571
2016-11-30,80.557922,76.485573
2016-12-01,79.971756,75.086441
2016-12-02,80.499306,74.967377
2016-12-05,81.075691,75.334518
2016-12-06,80.997536,75.622284
2016-12-07,82.238243,76.138275
2016-12-08,81.573929,76.535187
2016-12-09,82.423866,77.894623
2016-12-12,83.166328,77.755699
2016-12-13,83.215179,78.738068
2016-12-14,82.423866,78.926605
2016-12-15,82.726707,78.539612
2016-12-16,82.726707,78.658684
2016-12-19,82.75602,79.998276
2016-12-20,82.619247,80.216576
2016-12-21,82.335938,79.95858
2016-12-22,82.521553,80.047882
2016-12-23,83.000252,80.196732
2016-12-27,82.648552,80.524185
2016-12-28,82.130783,80.395187
2016-12-29,82.40432,80.484497
2016-12-30,82.140549,79.978424
2017-01-03,82.25779,80.484497
2017-01-04,82.550865,79.859352
2017-01-05,83.097946,80.176888
2017-01-06,83.068634,79.918892
2017-01-09,82.453178,80.14711
2017-01-10,81.564156,80.365417
2017-01-11,81.818161,79.660896
2017-01-12,81.906082,79.730354
2017-01-13,82.072166,79.819664
2017-01-17,83.244492,80.663109
2017-01-18,83.62851,80.772255
2017-01-19,83.402031,81.079865
2017-01-20,86.109886,81.268402
2017-01-23,85.627403,81.030258
2017-01-24,86.513611,81.050095
2017-01-25,85.824341,81.437088
2017-01-26,85.272919,81.595863
2017-01-27,85.391083,82.359917
2017-01-30,85.420616,81.67524
2017-01-31,86.257599,81.308098
2017-02-01,85.991737,80.950874
2017-02-02,86.415146,81.913391
2017-02-03,86.070511,82.121773
2017-02-06,86.060661,81.635544
2017-02-07,86.661308,82.598068
2017-02-08,86.97641,83.768967
2017-02-09,87.311195,84.146042
2017-02-10,86.621925,82.846138
2017-02-13,86.956711,83.381973
2017-02-14,86.513611,82.975143
2017-02-15,89.723656,83.332367
2017-02-16,89.398705,83.044601
2017-02-17,89.694115,85.078789
2017-02-21,90.265221,84.384186
2017-02-22,90.03875,86.219917
2017-02-23,89.733498,86.150459
2017-02-24,89.654724,85.852768
2017-02-27,89.497177,85.912315
2017-02-28,89.674416,85.455856
2017-03-01,90.255386,86.090927
2017-03-02,89.516876,85.971848
2017-03-03,89.113152,85.644386
2017-03-06,88.985153,85.981773
2017-03-07,88.906372,85.436012
2017-03-08,88.758675,84.929939
2017-03-09,88.955605,85.912315
2017-03-10,89.674416,85.971848
2017-03-13,89.910736,85.882545
2017-03-14,89.605492,86.805374
2017-03-15,89.999367,86.656525
2017-03-16,90.03875,87.172516
2017-03-17,89.605492,87.559509
2017-03-20,89.822121,87.440437
2017-03-21,89.79258,87.202278
2017-03-22,89.595642,86.983986
2017-03-23,89.379013,87.470207
