Date,PG,MSFT,F,GE
2014-01-24,70.304199,33.206383,13.044967,22.001652
2014-01-27,69.673805,32.502743,12.94608,22.107471
2014-01-28,70.24205,32.719246,12.954322,22.451384
2014-01-29,68.936844,33.07106,12.676045,22.301474
2014-01-30,68.253159,33.251488,12.667737,22.486656
2014-01-31,68.031181,34.135548,12.426845,22.160379
2014-02-03,67.214302,32.908684,12.08627,21.472553
2014-02-04,67.560577,32.791409,12.352084,21.666557
2014-02-05,67.880234,32.313293,12.235789,21.622461
2014-02-06,68.279793,32.638058,12.33547,22.001652
2014-02-07,68.643829,32.980854,12.435153,22.213291
2014-02-10,69.283134,33.197357,12.327165,22.08983
2014-02-11,70.002335,33.531136,12.426845,22.424931
2014-02-12,68.80365,33.801769,12.460073,22.389654
2014-02-13,69.078926,33.928059,12.526524,22.433746
2014-02-14,70.49955,33.937077,12.659431,22.698294
2014-02-18,69.229843,34.009785,12.784034,22.618931
2014-02-19,69.380791,34.091591,12.667737,22.398472
2014-02-20,69.185448,34.309715,12.684354,22.3451
2014-02-21,69.229843,34.518757,12.592978,22.184988
2014-02-24,69.132172,34.255188,12.609591,22.496323
2014-02-25,69.363037,34.118858,12.584671,22.478533
2014-02-26,69.132172,34.055233,12.676045,22.505215
2014-02-27,69.425186,34.409691,12.784034,22.683121
2014-02-28,69.842506,34.818684,12.784034,22.656439
2014-03-03,68.794777,34.336983,12.626204,22.3451
2014-03-04,69.656044,34.909561,12.767421,22.816549
2014-03-05,69.096649,34.636909,12.983393,23.065622
2014-03-06,69.309761,34.673267,13.016621,23.323587
2014-03-07,69.593887,34.446041,12.975086,23.24353
2014-03-10,69.727058,34.373341,12.883713,23.163473
2014-03-11,70.099983,34.555107,12.709273,23.038939
2014-03-12,70.357498,34.78233,12.79234,22.914402
2014-03-13,70.313095,34.436951,12.609591,22.540796
2014-03-14,70.126633,34.264271,12.526524,22.336208
2014-03-17,70.890213,34.582371,12.692659,22.620857
2014-03-18,70.828064,35.945675,12.867099,22.816549
2014-03-19,69.949066,35.691193,12.858792,22.487427
2014-03-20,69.540604,36.654594,12.916942,22.478533
2014-03-21,69.149933,36.500088,12.850487,22.594168
2014-03-24,70.410751,36.809093,12.784034,22.603065
2014-03-25,70.863586,36.663685,12.734193,22.861032
2014-03-26,70.588356,36.163807,12.667737,22.789871
2014-03-27,70.721535,35.772991,12.667737,22.958883
2014-03-28,70.819191,36.627323,12.833873,23.021145
2014-03-31,71.565033,37.254448,12.958473,23.030041
2014-04-01,71.334175,37.645252,13.556556,23.012251
2014-04-02,71.14772,37.581627,13.672853,23.163473
2014-04-03,71.121086,37.272625,13.614704,23.332483
2014-04-04,70.828064,36.236511,13.398728,23.145681
2014-04-07,71.467361,36.172897,13.240901,22.994463
2014-04-08,72.230957,36.191067,13.373811,22.90551
2014-04-09,72.355278,36.78183,13.157833,23.083414
2014-04-10,72.000114,35.772991,12.983393,22.754288
2014-04-11,71.707092,35.636662,12.983393,22.620857
2014-04-14,71.751511,35.609394,13.041542,22.869926
2014-04-15,71.77813,36.127449,13.157833,22.967775
2014-04-16,72.497345,36.718216,13.348891,23.23464
2014-04-17,72.595009,36.363754,13.290742,23.626032
2014-04-21,72.417419,36.300129,13.27413,23.652714
2014-04-22,72.142166,36.345573,13.373811,23.643822
2014-04-23,71.922005,36.072914,13.481796,23.501495
2014-04-24,72.629059,36.227421,13.556556,23.537079
2014-04-25,72.861755,36.272869,13.107996,23.66161
2014-04-28,74.231094,37.145382,13.265825,23.821728
2014-04-29,73.783592,36.818188,13.390424,23.803938
2014-04-30,73.882057,36.718216,13.520184,23.919577
2014-05-01,73.694092,36.35466,13.319263,23.812832
2014-05-02,73.318207,36.072914,13.310893,23.732775
2014-05-05,73.121292,35.836613,13.176948,23.643822
2014-05-06,72.611145,35.500336,13.026258,23.296902
2014-05-07,73.470345,35.827518,12.942541,23.599344
2014-05-08,73.532997,36.027473,13.235546,23.519289
2014-05-09,73.738846,35.936584,13.202062,23.501495
2014-05-12,73.148163,36.327396,13.260661,23.883995
2014-05-13,73.040749,36.995552,13.277405,23.946262
2014-05-14,72.64695,36.830807,13.185317,23.803938
2014-05-15,72.074158,36.245026,13.135089,23.66161
2014-05-16,71.895157,36.45554,13.19369,23.723877
2014-05-19,71.537148,36.38232,13.327635,23.670507
2014-05-20,71.805649,36.318241,13.202062,23.394749
2014-05-21,72.038345,36.931484,13.319263,23.563761
2014-05-22,72.181557,36.70266,13.319263,23.581551
2014-05-23,72.065193,36.720966,13.411354,23.581551
2014-05-27,71.67141,36.785038,13.528553,23.634926
2014-05-28,71.689316,36.620293,13.654129,23.714985
2014-05-29,71.957809,36.922337,13.846678,23.786148
2014-05-30,72.306847,37.471493,13.762962,23.830624
2014-06-02,71.922005,37.334209,13.762962,23.866205
2014-06-03,71.537148,36.876568,13.855049,23.830624
2014-06-04,71.474503,36.904022,14.05597,23.61713
2014-06-05,71.69825,37.718624,13.963881,23.812832
2014-06-06,71.626656,37.965744,14.298745,24.177544
2014-06-09,71.680351,37.773544,14.231771,24.408823
2014-06-10,71.73407,37.627098,14.240146,24.382135
2014-06-11,71.653511,37.398277,14.148053,24.150856
2014-06-12,71.38501,37.141998,13.829933,23.981844
2014-06-13,71.277618,37.736927,13.863419,24.053007
2014-06-16,71.322365,37.984051,13.922022,23.857304
2014-06-17,71.2239,38.148804,14.05597,23.901789
2014-06-18,71.411858,38.121349,14.089454,23.919577
2014-06-19,71.814606,37.993198,14.047596,24.152765
2014-06-20,71.537148,38.148804,13.955506,24.188637
2014-06-23,71.170204,38.432541,14.131314,23.928547
2014-06-24,70.71376,38.212872,14.206656,23.838858
2014-06-25,70.991203,38.469151,14.399205,23.695362
2014-06-26,70.3647,38.185413,14.399205,23.578764
2014-06-27,70.72271,38.670517,14.466177,23.704327
2014-06-30,70.33786,38.16711,14.432692,23.569796
2014-07-01,70.955406,38.322708,14.407577,23.677423
2014-07-02,71.206017,38.35017,14.41595,23.865765
2014-07-03,71.581909,38.258636,14.499663,24.089981
2014-07-07,71.769852,38.432541,14.499663,23.991325
2014-07-08,72.101006,38.240334,14.323861,23.650517
2014-07-09,73.094452,38.139656,14.591752,23.605669
2014-07-10,73.040749,38.157951,14.482921,23.498047
2014-07-11,72.638016,38.524063,14.625239,23.811949
2014-07-14,72.781212,38.569824,14.692212,23.910606
2014-07-15,72.727501,38.853573,14.683841,23.865765
2014-07-16,73.019798,40.345474,14.901503,24.233484
2014-07-17,72.532631,40.757347,14.851273,23.865765
2014-07-18,72.667961,40.90379,14.834528,23.731234
2014-07-21,72.424377,41.04108,14.817786,23.300735
2014-07-22,72.261986,41.031933,14.918245,23.336607
2014-07-23,72.16275,41.068546,14.884758,23.237953
2014-07-24,72.406334,40.638363,14.93499,23.26486
2014-07-25,71.774818,40.729889,14.750812,23.130331
2014-07-28,71.504189,40.244793,14.767557,22.950953
2014-07-29,70.953888,40.171566,14.708953,22.825394
2014-07-30,70.511833,39.887833,14.721602,22.995796
2014-07-31,69.754013,39.503414,14.350613,22.55633
2014-08-01,71.856033,39.228836,14.173548,22.735706
2014-08-04,71.468102,39.695621,14.350613,22.663956
2014-08-05,71.639526,39.430199,14.224138,22.439737
2014-08-06,73.155113,39.118996,14.316882,22.816427
2014-08-07,72.298073,39.56749,14.181979,22.870234
2014-08-08,73.028809,39.540035,14.409634,23.013737
2014-08-11,73.50695,39.540035,14.477087,23.130331
2014-08-12,73.45282,39.832912,14.510812,22.968889
2014-08-13,73.50695,40.345474,14.687876,23.166204
2014-08-14,73.930962,40.519379,14.696309,23.211044
2014-08-15,73.777596,40.995316,14.595128,22.995796
2014-08-18,74.373039,41.288212,14.696309,23.381453
2014-08-19,74.598557,41.748703,14.637286,23.363516
2014-08-20,74.70681,41.398727,14.679444,23.641542
2014-08-21,75.130806,41.6474,14.671013,23.704327
2014-08-22,75.230057,41.582924,14.477087,23.453203
2014-08-25,75.365372,41.601345,14.527676,23.498047
2014-08-26,75.221039,41.453983,14.493948,23.327639
2014-08-27,75.157898,41.325047,14.637286,23.435265
2014-08-28,74.905289,41.334255,14.687876,23.327639
2014-08-29,74.977455,41.840809,14.679444,23.300735
2014-09-02,74.860176,41.527657,14.839643,23.184139
2014-09-03,74.78801,41.40794,14.730031,23.273832
2014-09-04,75.509712,41.684238,14.5614,23.282801
2014-09-05,75.572868,42.282887,14.451791,23.408356
2014-09-08,75.166901,42.798645,14.165114,23.390421
2014-09-09,74.869186,43.065727,14.021777,23.228987
2014-09-10,75.455574,43.139408,14.021777,23.273832
2014-09-11,75.320259,43.286762,14.047074,23.336607
2014-09-12,75.112778,43.010475,13.988053,23.202082
2014-09-15,75.663101,42.586815,13.886872,23.246923
2014-09-16,75.852547,43.065727,13.929029,23.507013
2014-09-17,75.924728,42.844688,13.937461,23.560827
2014-09-18,75.951782,42.99205,13.979621,23.705536
2014-09-19,76.204376,43.765686,14.038643,23.777895
2014-09-22,76.511108,43.342033,13.794127,23.587957
2014-09-23,76.177322,42.881535,13.633924,23.533695
2014-09-24,76.899033,43.360451,13.836281,23.452291
2014-09-25,76.078079,42.402611,13.659219,23.108603
2014-09-26,76.303612,42.743385,13.768831,23.18096
2014-09-29,76.177322,42.771011,12.740172,22.991028
2014-09-30,75.545807,42.697323,12.470362,23.171917
2014-10-01,75.004517,42.273682,12.301728,22.755867
2014-10-02,74.923325,42.14473,12.276433,22.719694
2014-10-03,75.590919,42.448662,12.301728,22.972939
2014-10-06,75.392433,42.448662,12.242709,22.810135
2014-10-07,75.022568,41.932915,11.88858,22.439312
2014-10-08,75.942749,43.084152,11.981327,22.837267
2014-10-09,75.47364,42.227623,11.669358,22.41218
2014-10-10,76.402847,40.551411,11.627198,21.950912
2014-10-13,75.212013,40.201439,11.416409,21.661489
2014-10-14,75.374397,40.27512,11.618767,21.797157
2014-10-15,74.833115,39.805412,11.483862,21.959959
2014-10-16,74.192574,39.363331,11.7874,21.932823
2014-10-17,75.121788,40.183022,11.821125,22.44836
2014-10-20,75.942749,40.597458,11.9476,22.63829
2014-10-21,76.330673,41.334255,12.023486,23.018158
2014-10-22,76.570671,40.87376,11.913876,22.783001
2014-10-23,75.661598,41.4632,12.141526,23.009113
2014-10-24,77.416107,42.4855,11.618767,23.190002
2014-10-27,78.134262,42.282887,11.652493,23.081467
2014-10-28,78.606979,42.817059,11.93917,23.407072
2014-10-29,78.670631,42.936787,11.832836,23.208092
2014-10-30,79.034241,42.411816,11.866862,23.217138
2014-10-31,79.334229,43.240723,11.985956,23.343758
2014-11-03,79.434227,43.692005,11.900888,23.244276
2014-11-04,80.579659,43.811733,11.866862,23.244276
2014-11-05,80.906921,44.078823,11.858356,23.352804
2014-11-06,80.816002,44.852463,12.071021,23.841208
2014-11-07,81.025093,44.834042,12.054009,23.886427
2014-11-10,81.315987,45.027451,11.909395,23.940693
2014-11-11,81.515984,45.009026,12.224143,23.859293
2014-11-12,81.343269,44.92614,12.402783,23.985918
2014-11-13,80.543282,45.690563,12.700519,23.895472
2014-11-14,80.097839,45.662937,12.879161,23.931648
2014-11-17,79.852394,45.552422,13.219429,24.067316
2014-11-18,79.9524,45.172428,13.185402,24.429096
2014-11-19,80.661476,44.690487,13.134361,24.347696
2014-11-20,80.425102,45.135361,13.151376,24.284386
2014-11-21,80.543282,44.468056,13.125855,24.411005
2014-11-24,80.097839,44.106598,13.330015,24.420052
2014-11-25,80.725113,43.995377,13.338522,24.293427
2014-11-26,80.797821,44.25489,13.278976,24.302471
2014-11-28,82.206886,44.310497,13.381057,23.958784
2014-12-01,81.88871,45.061207,13.415084,23.533695
2014-12-02,82.788681,44.912918,13.52567,23.560825
2014-12-03,81.815964,44.560738,13.619246,23.859293
2014-12-04,82.343231,45.265102,13.449111,23.597006
2014-12-05,82.16143,44.875847,13.355536,23.524647
2014-12-08,82.506874,44.208553,13.125855,23.235228
2014-12-09,82.461418,44.106598,13.125855,23.135736
2014-12-10,81.815964,43.467106,12.896174,22.855356
2014-12-11,82.18869,43.717342,12.998256,22.981981
2014-12-12,81.406898,43.513439,12.751561,22.511667
2014-12-15,81.088722,43.253933,12.147583,22.240334
2014-12-16,81.234177,41.854473,11.985956,22.149889
2014-12-17,82.452324,42.392014,12.292197,22.303646
2014-12-18,83.634125,44.041718,12.59844,22.951847
2014-12-19,83.679581,44.171478,12.785588,23.390074
2014-12-22,84.179558,44.468056,12.947216,23.472235
2014-12-23,84.806816,44.90366,13.040788,23.627439
2014-12-24,84.670448,44.616341,13.015267,23.581791
2014-12-26,84.961357,44.375378,13.142867,23.536148
2014-12-29,84.215919,43.976852,13.202415,23.463106
2014-12-30,83.997734,43.578323,13.185402,23.344421
2014-12-31,82.806862,43.050045,13.185402,23.070532
2015-01-02,82.215973,43.337357,13.06631,22.878813
2015-01-05,81.825073,42.938828,12.555905,22.458847
2015-01-06,81.452347,42.308598,12.436813,21.974977
2015-01-07,81.879608,42.846146,12.794093,21.984108
2015-01-08,82.815956,44.106598,13.117348,22.248869
2015-01-09,82.043251,43.735882,12.938708,21.938463
2015-01-12,81.743248,43.18906,12.947216,21.892813
2015-01-13,82.088707,42.966637,12.938708,21.783258
2015-01-14,81.8069,42.595909,12.853642,21.710222
2015-01-15,81.688713,42.151039,12.640973,21.527624
2015-01-16,82.952301,42.855412,12.777081,21.536758
2015-01-20,82.897781,42.994434,12.768573,21.774128
2015-01-21,83.066223,42.55883,12.734546,21.94759
2015-01-22,83.881058,43.680271,12.785588,22.166702
2015-01-23,82.471153,43.726612,12.683506,22.349295
2015-01-26,82.013359,43.569054,12.82812,22.449718
2015-01-27,79.18438,39.53746,12.632466,22.257996
2015-01-28,77.957565,38.175049,12.426223,21.764999
2015-01-29,78.433624,38.935028,12.761371,21.984108
2015-01-30,77.170212,37.442879,12.641061,21.81065
2015-02-02,77.930092,38.258465,13.122296,22.102795
2015-02-03,78.689987,38.555042,13.44885,22.340162
2015-02-04,78.543495,38.777489,13.637907,22.057142
2015-02-05,79.37664,39.342827,13.620722,22.367552
2015-02-06,78.378693,39.305756,13.629312,22.385815
2015-02-09,77.866013,39.259418,13.680876,22.495369
2015-02-10,78.177292,39.481846,13.826965,22.568403
2015-02-11,78.406181,39.27795,13.964459,22.614054
2015-02-12,78.763237,39.935989,14.058991,22.72361
2015-02-13,78.644211,40.658894,14.007427,22.960976
2015-02-17,78.268822,40.677555,13.844153,22.97924
2015-02-18,78.973808,40.63089,13.930087,23.052271
2015-02-19,78.012505,40.602886,14.119144,23.043062
2015-02-20,77.70121,40.938908,14.093364,23.227327
2015-02-23,78.177292,41.209599,14.076178,23.190479
2015-02-24,78.278,41.153595,14.058991,23.393175
2015-02-25,78.241379,41.060257,14.187893,23.872278
2015-02-26,77.975876,41.125591,14.076178,23.853851
2015-02-27,77.939247,40.929573,14.041803,23.945988
2015-03-02,78.19561,40.957581,14.239454,24.056549
2015-03-03,77.966721,40.397537,13.895713,23.82621
2015-03-04,77.225128,40.192192,13.775404,23.641939
2015-03-05,77.481491,40.238861,13.844153,23.789356
2015-03-06,75.677895,39.538815,13.689469,23.420816
2015-03-09,76.071564,39.99617,13.775404,23.623514
2015-03-10,74.652504,39.230785,13.509007,23.190479
2015-03-11,74.515167,39.184109,13.534785,23.208904
2015-03-12,75.156036,38.288055,13.895713,23.402388
2015-03-13,74.917999,38.624077,13.921494,23.070702
2015-03-16,76.501854,38.792088,14.170705,23.44846
2015-03-17,75.851822,38.922768,14.084769,23.319468
2015-03-18,76.675827,39.669483,14.144924,23.623514
2015-03-19,76.337067,39.473476,14.041803,23.337894
2015-03-20,77.582207,40.024185,14.162111,23.402388
2015-03-23,77.692055,40.005508,14.239454,23.466881
2015-03-24,76.831451,40.04285,14.23086,23.282614
2015-03-25,75.998322,38.698746,13.904307,22.950924
2015-03-26,75.21096,38.465401,13.758217,22.849573
2015-03-27,75.35743,38.241386,13.732435,22.904861
2015-03-30,75.732819,38.232048,13.88712,23.144411
2015-03-31,75.018707,37.952038,13.869931,22.858789
2015-04-01,75.366608,38.008038,13.672283,22.886427
2015-04-02,75.467323,37.60667,13.775404,22.978567
2015-04-06,76.025787,38.782757,13.749623,23.199694
2015-04-07,75.430702,38.764088,13.663687,23.052271
2015-04-08,75.778587,38.661415,13.732435,23.043062
2015-04-09,75.888451,38.717426,13.706655,23.706438
2015-04-10,76.309616,38.941437,13.775404,26.267799
2015-04-13,76.382843,38.978771,13.637907,25.457008
2015-04-14,76.538483,38.876091,13.723843,25.549145
2015-04-15,76.456093,39.445465,13.809775,25.300377
2015-04-16,76.44693,39.352131,13.698063,25.134533
2015-04-17,75.558861,38.848095,13.543379,25.10689
2015-04-20,75.870155,40.052181,13.672283,24.894979
2015-04-21,76.062416,39.800156,13.59494,24.52644
2015-04-22,76.071564,40.12685,13.672283,24.793631
2015-04-23,74.708443,40.453541,13.543379,24.73835
2015-04-24,74.754601,44.681847,13.551973,24.692284
2015-04-27,74.385445,44.831184,13.663687,24.765991
2015-04-28,74.219299,45.885929,13.801184,24.987118
2015-04-29,73.693253,45.792591,13.896605,24.959476
2015-04-30,73.379486,45.400555,13.705765,24.950264
2015-05-01,74.099335,45.419231,13.714439,25.162176
2015-05-04,74.154716,45.027195,13.688415,25.12532
2015-05-05,73.896294,44.429821,13.471551,24.802847
2015-05-06,74.200867,43.197739,13.428179,24.701494
2015-05-07,74.016266,43.589767,13.454203,24.91341
2015-05-08,74.717659,44.569832,13.592996,25.208241
2015-05-11,74.080872,44.215141,13.575646,24.802847
2015-05-12,73.785553,44.196468,13.497576,24.904196
2015-05-13,73.554817,44.457829,13.367458,25.070038
2015-05-14,74.35775,45.475231,13.246017,25.254309
2015-05-15,74.800743,45.083202,13.428179,25.12532
2015-05-18,74.514641,44.812515,13.514924,25.162176
2015-05-19,74.59771,44.699783,13.445529,25.199028
2015-05-20,74.274681,44.699783,13.272038,25.466219
2015-05-21,74.210098,44.549469,13.454203,25.539927
2015-05-22,73.785553,44.060947,13.246017,25.503078
2015-05-26,73.038017,43.769703,13.176617,25.355658
2015-05-27,73.268723,44.727966,13.289386,25.355658
2015-05-28,73.213364,44.577656,13.263364,25.457008
2015-05-29,72.345825,44.023365,13.159269,25.12532
2015-06-01,72.77037,44.370968,13.324085,25.134533
2015-06-02,72.484276,44.079735,13.237339,25.180599
2015-06-03,72.502724,44.013969,13.185293,25.364872
2015-06-04,72.124336,43.553631,13.055175,25.116106
2015-06-05,71.459846,43.346954,12.82096,25.143747
2015-06-08,71.718262,42.961769,12.925058,25.097681
2015-06-09,72.816505,42.886616,12.907708,25.180599
2015-06-10,73.407166,43.788502,13.037826,25.457008
2015-06-11,73.287186,43.628788,13.254687,25.346441
2015-06-12,72.788826,43.187244,13.211316,25.235882
2015-06-15,72.096649,42.726902,13.055175,25.070038
2015-06-16,73.001083,43.055714,13.011802,25.079252
2015-06-17,73.905533,43.187244,13.029151,25.12532
2015-06-18,74.588463,43.891846,13.133246,25.431953
2015-06-19,74.33007,43.309372,13.107223,25.311157
2015-06-22,74.246986,43.431503,13.12457,25.478413
2015-06-23,73.637894,43.130875,13.263364,25.599205
2015-06-24,73.379486,42.877216,13.445529,25.329744
2015-06-25,73.268723,42.886616,13.393482,25.12532
2015-06-26,73.222572,42.52021,13.358784,25.171782
2015-06-29,72.281227,41.684093,13.029151,24.753643
2015-06-30,72.207397,41.477417,13.020476,24.688599
2015-07-01,73.57328,41.759251,13.003126,24.772226
2015-07-02,73.767097,41.712284,12.899034,24.883728
2015-07-06,73.877831,41.702877,12.829636,24.447008
2015-07-07,75.419075,41.618336,12.881684,24.59568
2015-07-08,74.745354,41.56197,12.465305,24.056747
2015-07-09,74.440804,41.82502,12.430609,24.177547
2015-07-10,74.708443,41.909561,12.560726,24.409843
2015-07-13,75.594437,42.783272,12.699518,24.59568
2015-07-14,75.714409,42.858421,12.846987,24.772226
2015-07-15,75.815926,42.989948,12.794937,24.874439
2015-07-16,75.954361,43.835472,12.638798,25.12532
2015-07-17,75.898979,43.797894,12.74289,25.311157
2015-07-20,75.852829,44.079735,12.638798,25.218237
2015-07-21,75.336014,44.417942,12.586752,24.948776
2015-07-22,75.208549,42.783272,12.508679,24.744349
2015-07-23,75.087578,43.318768,12.673494,24.400553
2015-07-24,74.7061,43.15905,12.482656,23.926664
2015-07-27,74.408356,42.604767,12.621448,24.112501
2015-07-28,74.650276,42.595383,12.864334,24.251881
2015-07-29,75.013153,43.487873,13.328782,24.400553
2015-07-30,72.00779,44.042156,13.232388,24.270468
2015-07-31,71.365761,43.873051,12.995782,24.251881
2015-08-03,71.086647,43.976395,13.092176,24.038168
2015-08-04,70.630714,44.662197,13.065887,24.066046
2015-08-05,70.500443,44.699783,12.969493,24.251881
2015-08-06,70.472527,43.797894,12.995782,24.186834
2015-08-07,70.230614,43.910629,12.969493,23.963831
2015-08-10,71.068024,44.464916,13.135993,24.381969
2015-08-11,70.919167,43.600601,12.881861,23.889498
2015-08-12,71.077339,43.910629,12.864334,24.028875
2015-08-13,70.509766,43.901237,12.890624,23.963831
2015-08-14,70.360878,44.154888,12.951965,24.233297
2015-08-17,70.277145,44.455521,12.864334,24.354092
2015-08-18,69.904953,44.701393,12.995782,24.224003
2015-08-19,68.965202,44.077259,12.943205,23.908081
2015-08-20,68.769814,43.178883,12.645254,23.406317
2015-08-21,66.843765,40.729618,12.145753,22.848803
2015-08-24,64.331543,39.41515,11.558623,22.179787
2015-08-25,63.66161,38.270905,11.304489,21.622269
2015-08-26,65.969139,40.389175,11.576148,22.309874
2015-08-27,66.508804,41.514511,11.88286,23.239063
2015-08-28,66.257576,41.542885,12.040596,23.378443
2015-08-31,65.755135,41.155174,12.154517,23.062517
2015-09-01,64.108246,39.547535,12.023069,22.189075
2015-09-02,64.954964,41.00386,12.154517,22.830219
2015-09-03,65.066597,41.136246,12.128228,22.774467
2015-09-04,63.97797,40.294613,11.88286,22.300579
2015-09-08,65.113136,41.505058,11.979255,23.192602
2015-09-09,63.717457,40.729618,11.856568,22.811636
2015-09-10,63.568569,40.93766,12.031834,22.932428
2015-09-11,63.66161,41.117332,12.014306,23.183315
2015-09-14,63.326653,40.701248,12.075647,23.016058
2015-09-15,64.619987,41.590168,12.540097,23.508524
2015-09-16,65.224777,41.89278,12.829283,24.093918
2015-09-17,65.355042,41.845497,12.79423,23.765791
2015-09-18,65.075905,41.117332,12.513807,23.250162
2015-09-21,65.736534,41.713104,12.548859,23.522038
2015-09-22,65.308517,41.514511,12.198335,23.540789
2015-09-23,65.373665,41.486141,11.988017,23.568914
2015-09-24,66.397163,41.523972,11.961728,23.353289
2015-09-25,67.616035,41.552341,11.856568,23.362663
2015-09-28,66.778625,40.93766,11.497279,22.790783
2015-09-29,67.253166,41.07951,11.523569,23.034534
2015-09-30,66.936806,41.854954,11.891622,23.643915
2015-10-01,66.946114,42.185936,11.979255,23.615789
2015-10-02,67.383438,43.093769,12.259675,23.878288
2015-10-05,68.127792,44.096172,12.434938,25.143925
2015-10-06,68.295265,44.209648,12.540097,25.584555
2015-10-07,68.593033,44.256935,12.925676,26.034559
2015-10-08,69.225739,44.871613,13.135993,26.278309
2015-10-09,69.300163,44.550091,13.118466,26.315807
2015-10-12,69.160606,44.446068,13.12723,26.334555
2015-10-13,68.955894,44.342041,13.092176,26.128307
2015-10-14,69.048935,44.143448,13.15352,25.875181
2015-10-15,69.104752,44.455521,13.337543,26.278309
2015-10-16,69.690956,44.928349,13.390123,27.16894
2015-10-19,69.932877,45.032372,13.46023,27.178312
2015-10-20,69.253647,45.174217,13.477757,26.981436
2015-10-21,69.087463,44.635197,13.504045,27.047064
2015-10-22,70.27037,45.420097,13.653019,27.731445
2015-10-23,72.317001,49.997093,13.731889,27.665817
2015-10-26,72.748848,51.302105,13.74065,27.703316
2015-10-27,72.561096,50.772537,13.048361,27.618942
2015-10-28,71.828819,51.046772,13.251965,27.553314
2015-10-29,72.307594,50.460472,13.039509,27.506441
2015-10-30,71.706764,49.779591,13.110329,27.11269
2015-11-02,71.913307,50.346985,13.057213,27.562691
2015-11-03,72.335785,51.207539,13.110329,27.740818
2015-11-04,72.345146,51.443954,12.96869,27.693943
2015-11-05,71.716156,51.425041,12.897873,27.787693
2015-11-06,70.946335,51.935696,12.85361,28.050198
2015-11-09,70.786728,51.216991,12.685414,27.890821
2015-11-10,71.134079,50.60231,12.641153,28.237696
2015-11-11,71.312469,50.734707,12.667711,28.753325
2015-11-12,70.092003,50.422642,12.428696,28.275196
2015-11-13,69.434822,49.968723,12.322469,28.387699
2015-11-16,70.692848,50.84819,12.428696,28.462698
2015-11-17,70.476921,50.429295,12.526072,28.4252
2015-11-18,71.256149,51.267082,12.800496,28.6127
2015-11-19,71.556557,51.352764,12.897873,28.378323
2015-11-20,71.18103,51.590775,12.924429,28.74395
2015-11-23,71.321861,51.590775,12.880167,28.678324
2015-11-24,71.772491,51.647903,12.880167,28.74395
2015-11-25,71.256149,51.114758,12.880167,28.462698
2015-11-27,71.068367,51.343243,12.862462,28.462698
2015-11-30,70.260986,51.743099,12.685414,28.068947
2015-12-01,71.293694,52.571377,12.889019,28.284573
2015-12-02,71.15287,52.561848,12.623448,28.097071
2015-12-03,71.105919,51.600296,12.375582,28.153324
2015-12-04,73.068047,53.228275,12.570333,28.584572
2015-12-07,73.57502,53.133072,12.499516,28.472075
2015-12-08,72.99295,53.114033,12.366731,28.303324
2015-12-09,72.945999,52.342884,12.295913,28.565825
2015-12-10,73.030502,52.618977,12.35788,28.734575
2015-12-11,73.021118,51.46701,12.074605,28.36895
2015-12-14,73.499901,52.495205,12.056899,28.36895
2015-12-15,74.804863,52.552334,12.278207,28.4252
2015-12-16,76.034714,53.437721,12.71197,29.043951
2015-12-17,75.377541,53.028351,12.375582,28.855047
2015-12-18,73.349693,51.533657,12.216241,28.600027
2015-12-21,74.119522,52.200081,12.154275,28.713367
2015-12-22,74.729759,52.695137,12.570333,28.798374
2015-12-23,75.030174,53.142597,12.71197,29.232855
2015-12-24,74.908127,52.999783,12.667711,29.119511
2015-12-28,75.030174,53.266361,12.552629,29.185629
2015-12-29,75.44326,53.837578,12.596891,29.544546
2015-12-30,75.170998,53.609093,12.543777,29.327307
2015-12-31,74.551392,52.818901,12.472959,29.421759
2016-01-04,73.57502,52.17152,12.366731,29.006168
2016-01-05,73.809723,52.409531,12.145422,29.034502
2016-01-06,73.096214,51.457489,11.605429,28.571693
2016-01-07,72.457817,49.667664,11.242483,27.362709
2016-01-08,71.321861,49.819996,11.100844,26.871561
2016-01-11,71.979019,49.791431,11.30445,26.994345
2016-01-12,71.828819,50.248405,11.37527,27.051016
2016-01-13,71.209198,49.163086,10.799866,26.67321
2016-01-14,71.490845,50.562584,10.791012,27.447714
2016-01-15,70.392426,48.544266,10.596263,26.909338
2016-01-19,72.035347,48.134892,10.578556,26.909338
2016-01-20,71.810928,48.353859,10.534292,26.446526
2016-01-21,72.653748,48.058727,10.631671,27.003792
2016-01-22,73.259827,49.78191,10.746751,26.67321
2016-01-25,72.776855,49.305889,10.605112,26.484308
2016-01-26,74.632965,49.667664,10.852979,26.739325
2016-01-27,74.623505,48.763233,10.843828,26.446526
2016-01-28,75.589439,49.562946,10.715714,26.644871
2016-01-29,77.360336,52.447609,10.926186,27.485495
2016-02-01,76.820541,52.085831,11.045148,27.051016
2016-02-02,75.968246,50.457851,10.532697,26.67321
2016-02-03,76.801598,49.658146,10.486941,27.079351
2016-02-04,76.422798,49.505825,10.550999,27.561056
2016-02-05,76.896286,47.754078,10.477792,26.956568
2016-02-08,78.241051,47.040047,10.605904,26.607092
2016-02-09,78.259964,46.916283,10.386283,26.710993
2016-02-10,77.294044,47.325657,10.377131,26.729877
2016-02-11,75.665207,47.306622,10.221566,25.92704
