Date,BP,F,XOM,LNC,AAPL
2013-09-30,32.251251,13.823054,74.759094,39.11758,62.776531
2013-10-01,32.113125,14.085257,74.724342,39.73243,64.252632
2013-10-02,32.31263,14.101644,74.793861,39.415684,64.463295
2013-10-03,32.527485,13.888604,74.289894,39.089626,63.653496
2013-10-04,32.443069,14.003316,75.002388,40.151642,63.603474
2013-10-07,32.31263,13.77389,74.637444,39.499535,64.224976
2013-10-08,32.005695,13.51988,74.298584,38.967014,63.328251
2013-10-09,31.875256,13.618207,73.994484,38.845562,64.072227
2013-10-10,32.151497,13.872215,74.759094,40.471146,64.473839
2013-10-11,32.343327,14.019705,75.549789,40.919567,64.891243
2013-10-14,32.688622,14.077063,76.114563,41.050369,65.316566
2013-10-15,32.611889,13.90499,75.410751,40.891544,65.664185
2013-10-16,32.665607,14.167194,75.862587,41.666962,65.984161
2013-10-17,32.99556,14.306491,76.0103,41.676304,66.430534
2013-10-18,33.248787,14.363848,76.071114,42.470406,67.008606
2013-10-21,33.432941,14.339265,75.793091,42.152756,68.650589
2013-10-22,33.455956,14.421205,76.44474,41.956577,68.454407
2013-10-23,33.294823,14.355653,76.123253,40.910233,69.124641
2013-10-24,33.440617,14.55231,76.827049,41.517483,70.039803
2013-10-25,33.502007,14.421205,76.436043,41.723011,69.25631
2013-10-28,33.54805,14.396626,76.661972,41.405376,69.772476
2013-10-29,35.220848,14.429398,77.270195,42.479748,68.034363
2013-10-30,35.520107,14.289309,77.165932,42.283562,69.116737
2013-10-31,35.681252,14.099771,77.869713,42.423687,68.827049
2013-11-01,35.719616,13.918477,78.043488,42.601196,68.475479
2013-11-04,36.011204,14.009126,80.024574,43.124374,69.360321
2013-11-05,36.057247,14.083292,79.928978,43.591492,69.189163
2013-11-06,36.367943,13.934958,80.997711,43.90913,68.993141
2013-11-07,35.808678,13.638293,80.446594,43.105682,67.87661
2013-11-08,35.800915,13.885515,81.120193,45.553379,68.945465
2013-11-11,35.793148,13.918477,81.321373,45.44128,68.745468
2013-11-12,35.661095,13.778384,81.067688,45.534695,68.872612
2013-11-13,36.080547,14.091533,80.997704,45.955112,68.954712
2013-11-14,36.181534,14.083292,81.548828,46.702492,69.952042
2013-11-15,36.647587,14.066812,83.342178,46.711842,69.532204
2013-11-18,36.445618,13.992643,83.499626,46.908031,68.689835
2013-11-19,36.468925,13.901996,83.473381,46.478287,68.811676
2013-11-20,36.5,13.943201,82.826057,46.282093,68.209053
2013-11-21,36.779625,14.083292,82.834793,47.038818,69.022263
2013-11-22,37.307831,14.017366,83.114738,47.160275,68.844795
2013-11-25,36.872841,13.959682,83.1847,47.356464,69.366623
2013-11-26,36.616505,13.901996,82.467369,47.590019,70.646042
2013-11-27,36.430084,14.033846,82.056213,48.15057,72.309563
2013-11-29,36.51553,14.075048,81.776291,47.954376,73.648575
2013-12-02,36.235905,14.058568,81.811272,48.318729,73.007538
2013-12-03,36.181534,13.646539,82.57235,47.356464,75.006126
2013-12-04,36.329109,13.695982,82.817307,47.739498,74.831306
2013-12-05,36.072773,13.794869,82.34491,47.319092,75.215393
2013-12-06,36.352417,13.761908,83.674599,48.047802,74.171722
2013-12-09,36.445618,13.646539,83.840797,48.300045,75.020699
2013-12-10,36.173752,13.621819,83.727089,47.730152,74.904144
2013-12-11,36.274738,13.522926,82.458618,47.094872,74.349205
2013-12-12,35.863052,13.506445,83.420921,47.2537,74.240593
2013-12-13,35.490211,13.671257,83.377159,47.590019,73.431366
2013-12-16,35.754303,13.893758,85.048019,47.655411,73.837967
2013-12-17,35.358154,13.761908,84.636887,46.786575,73.505524
2013-12-18,35.901894,12.896634,87.077568,47.93568,72.946625
2013-12-19,36.20483,12.608212,86.981354,47.93568,72.110886
2013-12-20,36.399021,12.707099,86.325233,47.982399,72.714844
2013-12-23,36.826241,12.484604,86.176537,48.159901,75.505447
2013-12-24,36.966053,12.517566,86.797646,48.42149,75.184914
2013-12-26,37.261223,12.632935,88.267303,48.5336,74.685608
2013-12-27,37.494259,12.608212,88.800919,48.25333,74.181
2013-12-30,37.43988,12.591729,87.751175,47.945034,73.443275
2013-12-31,37.75835,12.715342,88.529739,48.225304,74.304169
2014-01-02,37.268997,12.723582,87.261284,47.206985,73.259171
2014-01-03,37.18354,12.781266,87.051323,47.459225,71.649979
2014-01-06,37.284527,12.838949,87.182556,47.804893,72.040665
2014-01-07,37.711742,12.674139,88.416008,48.131882,71.525482
2014-01-08,37.851563,12.805987,88.127327,48.694164,71.978439
2014-01-09,37.944771,13.053211,87.27002,49.069027,71.05928
2014-01-10,38.216652,13.242743,87.934868,48.853485,70.585136
2014-01-13,37.401039,13.275705,86.211525,47.850735,70.954643
2014-01-14,37.548626,13.514684,86.710182,48.431767,72.366508
2014-01-15,37.362198,13.761908,86.41272,49.20023,73.819427
2014-01-16,37.214619,13.786628,86.552696,48.487999,73.407501
2014-01-17,37.43988,13.613573,86.745155,48.347416,71.608925
2014-01-21,37.696209,13.522926,86.167786,48.122509,72.721451
2014-01-22,38.092358,13.638293,85.625397,48.328678,73.044617
2014-01-23,37.773884,13.539409,84.829338,46.801128,73.663139
2014-01-24,37.090336,13.044967,82.974754,44.861237,72.324127
2014-01-27,36.701958,12.94608,83.035995,44.233341,72.910835
2014-01-28,36.880611,12.954322,83.674599,44.814377,67.083275
2014-01-29,36.717491,12.676045,83.202202,43.924084,66.321724
2014-01-30,36.826241,12.667737,82.222435,44.983055,66.19326
2014-01-31,36.422325,12.426845,80.621536,45.011177,66.301849
2014-02-03,35.816448,12.08627,78.775703,42.902603,66.425018
2014-02-04,35.940731,12.352084,78.749481,43.914719,67.386581
2014-02-05,35.762074,12.235789,78.364571,44.148998,67.889877
2014-02-06,36.756332,12.33547,79.113411,45.067406,68.285576
2014-02-07,36.981583,12.435153,79.800583,46.182617,69.240891
2014-02-10,36.896149,12.327165,78.866737,45.498505,70.481323
2014-02-11,37.75835,12.426845,80.02964,46.098263,71.410004
2014-02-12,38.025581,12.460073,80.241081,46.304443,71.404671
2014-02-13,38.080601,12.526524,80.549423,46.45438,72.538506
2014-02-14,38.363548,12.659431,82.910492,46.088898,72.479904
2014-02-18,38.835144,12.784034,82.875275,46.86673,72.746391
2014-02-19,38.772263,12.667737,82.769524,46.482494,71.597878
2014-02-20,39.188828,12.684354,84.020546,46.679295,70.769112
2014-02-21,39.149525,12.592978,83.721016,46.810501,69.983017
2014-02-24,39.511078,12.609591,84.963226,47.578957,70.289467
2014-02-25,39.825474,12.584671,84.848694,46.979187,69.558014
2014-02-26,39.628979,12.676045,84.390579,46.576218,68.93045
2014-02-27,39.621113,12.784034,84.434616,46.529362,70.305466
2014-02-28,39.778313,12.784034,84.813438,46.979187,70.114929
2014-03-03,38.51289,12.626204,84.135086,46.660561,70.317451
2014-03-04,38.780117,12.767421,85.033699,47.878849,70.78112
2014-03-05,38.371414,12.983393,82.637405,47.925705,70.930351
2014-03-06,38.347832,13.016621,82.60215,48.666046,70.715843
2014-03-07,38.06488,12.975086,83.685776,49.59383,70.674538
2014-03-10,38.072742,12.883713,84.135086,48.919086,70.73848
2014-03-11,37.899826,12.709273,82.822418,48.722286,71.427307
2014-03-12,37.891964,12.79234,82.998604,48.534851,71.496605
2014-03-13,37.404659,12.609591,82.496429,47.691422,70.702507
2014-03-14,37.483253,12.526524,82.346664,47.241585,69.908417
2014-03-17,37.459682,12.692659,83.09549,47.241585,70.181564
2014-03-18,37.381084,12.867099,83.43911,47.325935,70.802422
2014-03-19,37.192451,12.858792,82.575729,48.075649,70.783783
2014-03-20,36.563663,12.916942,83.324577,48.872227,70.442688
2014-03-21,36.555805,12.850487,83.086685,48.731644,70.998283
2014-03-24,36.705139,12.784034,83.377434,48.722286,71.840363
2014-03-25,36.948792,12.734193,83.615295,48.516113,72.613129
2014-03-26,36.917351,12.667737,83.430283,47.813248,71.918976
2014-03-27,37.388943,12.667737,84.787018,46.623062,71.609863
2014-03-28,38.017719,12.833873,86.073265,46.773018,71.529915
2014-03-31,37.805508,12.958473,86.055656,47.485249,71.513916
2014-04-01,38.072742,13.556556,86.099693,47.70079,72.168106
2014-04-02,38.072742,13.672853,86.293518,48.328678,72.28804
2014-04-03,37.97842,13.614704,86.275909,48.309933,71.787064
2014-04-04,38.080601,13.398728,85.773727,47.213478,70.858406
2014-04-07,37.81337,13.240901,85.262756,45.386044,69.745888
2014-04-08,37.695469,13.373811,85.853027,45.320229,69.741867
2014-04-09,38.339973,13.157833,85.747322,46.072422,70.658554
2014-04-10,37.946983,12.983393,85.262756,44.304749,69.747208
2014-04-11,37.294621,12.983393,85.2099,42.941372,69.231575
2014-04-14,37.365356,13.041542,86.214226,43.317482,69.50737
2014-04-15,37.546135,13.157833,86.936668,43.665375,69.011726
2014-04-16,38.03344,13.348891,88.046715,44.784279,69.151627
2014-04-17,38.418575,13.290742,88.469589,45.19799,69.941727
2014-04-21,38.536465,13.27413,88.918884,45.009937,70.771805
2014-04-22,38.544327,13.373811,88.425537,45.602291,70.842415
2014-04-23,38.363548,13.481796,88.54007,45.884377,69.916405
2014-04-24,38.81942,13.556556,88.108383,45.66811,75.648293
2014-04-25,39.078796,13.107996,88.460785,44.671448,76.203888
2014-04-28,38.544327,13.265825,89.130325,44.022667,79.155083
2014-04-29,39.526806,13.390424,89.377007,45.25441,78.920586
2014-04-30,39.786171,13.520184,90.222778,45.611702,78.622139
2014-05-01,39.613266,13.319263,89.341774,45.602291,78.807358
2014-05-02,39.98267,13.310893,89.870369,46.241673,78.953911
2014-05-05,39.935509,13.176948,90.663261,46.504948,80.07045
2014-05-06,40.179161,13.026258,90.451836,45.508274,79.197746
2014-05-07,40.56477,12.942541,90.83947,46.016006,78.920586
2014-05-08,40.373955,13.235546,90.143463,46.871639,78.779922
2014-05-09,40.199032,13.202062,90.427315,46.683586,78.451675
2014-05-12,40.310349,13.260661,90.675659,47.830696,79.428383
2014-05-13,40.159286,13.277405,90.79097,48.009346,79.552994
2014-05-14,40.095676,13.185317,90.728882,47.003269,79.567726
2014-05-15,40.469368,13.135089,89.389526,44.577419,78.891113
2014-05-16,40.787399,13.19369,89.354057,44.426983,80.055435
2014-05-19,40.835094,13.327635,89.469376,45.094559,81.004021
2014-05-20,40.477322,13.202062,89.291985,44.709049,81.020103
2014-05-21,40.922554,13.319263,90.49826,45.19799,81.234459
2014-05-22,40.715832,13.319263,90.028175,45.574093,81.363091
2014-05-23,40.628376,13.411354,89.868515,45.40485,82.282211
2014-05-27,40.310349,13.528553,89.903984,45.921986,83.82299
2014-05-28,40.286499,13.654129,89.637901,45.019333,83.605942
2014-05-29,40.270599,13.846678,89.824165,45.169777,85.129318
2014-05-30,40.111588,13.762962,89.167801,45.094559,84.810448
2014-06-02,40.214943,13.762962,88.644485,46.542542,84.227615
2014-06-03,40.16724,13.855049,89.043633,46.975067,85.418724
2014-06-04,39.809452,14.05597,88.7332,47.802486,86.394096
2014-06-05,40.103622,13.963881,89.185555,47.4828,86.733063
2014-06-06,40.397808,14.298745,90.116852,47.727268,86.494591
2014-06-09,40.421654,14.231771,90.045906,47.905922,87.878624
2014-06-10,40.509117,14.240146,89.992691,48.140987,88.394432
2014-06-11,40.437561,14.148053,90.427315,47.65205,88.028679
2014-06-12,40.819199,13.829933,90.17009,47.172516,86.556221
2014-06-13,41.089527,13.863419,91.048187,47.529816,85.608955
2014-06-16,41.137234,13.922022,91.287674,47.454597,86.471817
2014-06-17,41.057716,14.05597,90.8442,48.977802,86.359276
2014-06-18,41.87664,14.089454,91.119156,48.977802,86.453049
2014-06-19,41.87664,14.047596,91.030457,48.864975,86.152931
2014-06-20,41.964111,13.955506,92.094833,49.46674,85.261963
2014-06-23,42.194675,14.131314,92.582672,49.024811,85.186913
2014-06-24,42.01181,14.206656,91.119156,48.338428,84.671097
2014-06-25,41.836895,14.399205,90.595825,48.338428,84.746132
2014-06-26,41.94025,14.399205,90.49826,48.488876,85.252579
2014-06-27,41.820988,14.466177,89.770935,48.404247,86.265488
2014-06-30,41.94025,14.432692,89.30085,48.366642,87.156464
2014-07-01,42.139015,14.407577,89.903984,49.015423,87.709793
2014-07-02,42.441147,14.41595,90.090263,49.090633,87.672295
2014-07-03,42.258286,14.499663,90.994972,50.096706,88.188118
2014-07-07,41.836895,14.499663,91.048187,49.645386,90.007599
2014-07-08,41.646076,14.323861,91.207855,48.853172,89.426109
2014-07-09,41.59837,14.591752,91.846481,49.239857,89.463623
2014-07-10,41.184929,14.482921,90.977234,48.862606,89.135361
2014-07-11,41.033863,14.625239,90.241035,49.107807,89.304184
2014-07-14,41.057716,14.692212,91.074799,49.626522,90.457764
2014-07-15,41.105431,14.683841,90.817574,49.683113,89.39798
2014-07-16,41.566566,14.901503,92.041603,49.532211,88.891518
2014-07-17,40.445515,14.851273,90.746613,48.730564,87.306511
2014-07-18,40.334194,14.834528,91.119156,49.654816,88.563271
2014-07-21,40.326248,14.817786,91.429588,49.315296,88.103722
2014-07-22,40.525024,14.918245,91.837608,49.843437,88.835258
2014-07-23,40.699936,14.884758,92.467354,49.701973,91.151794
2014-07-24,40.858944,14.93499,92.493973,50.060356,91.001747
2014-07-25,40.48526,14.750812,91.51828,49.815151,91.601959
2014-07-28,40.262646,14.767557,92.573799,49.890591,92.868095
2014-07-29,38.942818,14.708953,91.846481,49.239857,92.267853
2014-07-30,39.388069,14.721602,91.580383,49.994331,92.052155
2014-07-31,38.934875,14.350613,87.757515,49.409603,89.660568
2014-08-01,38.958729,14.173548,87.633347,48.240154,90.157654
2014-08-04,39.221088,14.350613,88.813004,48.843746,89.651199
2014-08-05,38.616837,14.224138,87.101143,48.362755,89.210396
2014-08-06,38.508194,14.316882,87.792992,48.183567,89.060326
2014-08-07,38.113861,14.181979,87.163223,47.787457,89.050911
2014-08-08,38.146049,14.409634,88.467079,47.740303,89.295982
2014-08-11,38.178238,14.477087,88.181282,48.1647,90.474129
2014-08-12,38.178238,14.510812,87.966927,48.438206,90.455307
2014-08-13,37.928761,14.687876,88.502815,48.777721,91.652313
2014-08-14,38.154091,14.696309,88.502815,49.145527,91.897377
2014-08-15,38.138004,14.595128,88.449234,48.504219,92.349785
2014-08-18,38.548431,14.696309,88.886864,49.626522,93.461998
2014-08-19,38.870338,14.637286,88.860077,49.834015,94.753258
2014-08-20,38.781826,14.679444,89.047646,50.296135,94.79097
2014-08-21,38.846199,14.671013,88.672516,50.767685,94.800385
2014-08-22,38.733532,14.477087,87.975853,50.390442,95.497864
2014-08-25,39.071533,14.527676,88.199142,51.210957,95.705238
2014-08-26,38.773762,14.493948,88.994041,51.635345,95.092583
2014-08-27,38.918625,14.637286,88.895805,51.70137,96.26133
2014-08-28,38.564526,14.687876,88.931534,51.550476,96.37442
2014-08-29,38.500153,14.679444,88.833275,51.908863,96.610054
2014-09-02,37.985096,14.839643,87.966927,52.154072,97.364105
2014-09-03,38.395519,14.730031,88.520683,51.87112,93.254631
2014-09-04,36.126072,14.5614,87.850822,51.446732,92.481743
2014-09-05,36.963036,14.451791,88.654648,51.371277,93.282898
2014-09-08,36.480179,14.165114,87.323853,51.201515,92.707954
2014-09-09,36.335312,14.021777,86.984444,50.711105,92.359222
2014-09-10,37.437855,14.021777,86.466408,51.144932,95.196259
2014-09-11,37.212521,14.047074,86.662926,50.937447,95.601555
2014-09-12,36.971085,13.988053,85.546471,51.72966,95.818336
2014-09-15,36.930843,13.886872,86.001991,51.088341,95.790039
2014-09-16,37.204464,13.929029,87.020195,51.569336,95.064293
2014-09-17,37.204464,13.937461,86.707588,51.361855,95.74292
2014-09-18,37.357368,13.979621,86.287804,52.521873,95.940865
2014-09-19,37.389568,14.038643,86.743309,52.47472,95.158546
2014-09-22,37.123997,13.794127,86.225281,51.70137,95.252808
2014-09-23,36.794033,13.633924,85.769753,51.27697,96.741997
2014-09-24,36.625031,13.836281,85.582207,51.918285,95.90316
2014-09-25,35.458115,13.659219,84.179924,50.588493,92.246124
2014-09-26,35.699547,13.768831,85.233856,50.946884,94.960625
2014-09-29,35.844414,12.740172,84.340714,50.82428,94.357391
2014-09-30,35.369598,12.470362,84.00132,50.531918,94.960625
2014-10-01,35.152302,12.301728,82.938454,48.758862,93.480827
2014-10-02,34.733826,12.276433,83.331451,48.541939,94.159462
2014-10-03,34.363632,12.301728,83.885193,49.635956,93.895561
2014-10-06,34.645298,12.242709,84.421089,49.522785,93.895561
2014-10-07,34.250969,11.88858,83.393974,48.296741,93.075546
2014-10-08,34.725784,11.981327,84.501488,48.798157,95.007736
2014-10-09,33.792248,11.669358,82.009583,46.991161,95.215088
2014-10-10,33.430103,11.627198,81.81308,46.414063,94.941765
2014-10-13,33.172577,11.416409,81.134277,45.83696,94.074638
2014-10-14,32.681667,11.618767,80.875275,45.638294,93.075546
2014-10-15,32.697765,11.483862,80.580528,43.963749,91.935074
2014-10-16,32.770191,11.7874,80.919914,44.342178,90.728638
2014-10-17,33.349621,11.821125,81.464752,45.562603,92.057602
2014-10-20,33.124287,11.9476,81.964912,45.543674,94.027512
2014-10-21,34.009537,12.023486,83.644051,47.085777,96.581772
2014-10-22,33.446194,11.913876,83.179604,46.508675,97.071907
2014-10-23,33.937107,12.141526,84.054909,47.057388,98.806183
2014-10-24,33.937107,11.618767,84.39431,47.87101,99.173744
2014-10-27,33.760059,11.652493,83.697639,48.381882,99.070076
2014-10-28,34.476295,11.93917,84.939133,49.299564,100.606407
2014-10-29,34.524593,11.832836,84.483612,49.498249,101.171928
2014-10-30,34.693592,11.866862,84.358566,50.046967,100.832634
2014-10-31,34.975258,11.985956,86.377113,51.806652,101.794014
2014-11-03,34.170483,11.900888,85.082031,51.626896,103.113564
2014-11-04,33.518623,11.866862,84.421089,51.730968,102.359535
2014-11-05,34.106529,11.858356,84.912323,52.781097,102.604599
2014-11-06,34.188183,12.071021,85.975197,52.913548,102.898048
2014-11-07,34.343323,12.054009,86.892784,52.771626,103.191498
2014-11-10,34.180019,11.909395,86.613914,53.064922,103.021111
2014-11-11,34.090199,12.224143,86.730858,53.244671,103.844666
2014-11-12,33.624783,12.402783,85.804268,53.036541,105.311935
2014-11-13,33.208344,12.700519,85.156555,53.31089,106.798149
2014-11-14,33.42881,12.879161,85.543388,53.206833,108.085564
2014-11-17,33.396149,13.219429,85.561363,52.998699,107.905685
2014-11-18,33.632942,13.185402,85.345459,53.27306,109.306686
2014-11-19,33.918728,13.134361,86.011192,53.27306,108.549408
2014-11-20,34.106529,13.151376,86.200096,53.632561,110.10186
2014-11-21,34.637272,13.125855,87.090698,54.578621,110.253319
2014-11-24,34.326992,13.330015,86.11013,55.042202,112.298027
2014-11-25,33.943218,13.338522,85.264503,54.711079,111.322998
2014-11-26,33.959553,13.278976,84.994637,54.465099,112.648285
2014-11-28,32.106026,13.381057,81.450172,53.575794,112.582008
2014-12-01,32.522461,13.415084,83.078461,52.610806,108.928024
2014-12-02,33.249176,13.52567,84.733734,53.168987,108.511536
2014-12-03,33.730919,13.619246,85.417435,53.386578,109.742149
2014-12-04,32.979713,13.449111,84.895683,53.074379,109.32563
2014-12-05,32.644939,13.355536,84.400887,54.313728,108.861786
2014-12-08,31.738586,13.125855,82.493706,53.954216,106.400558
2014-12-09,31.452803,13.125855,82.205849,54.313728,108.028755
2014-12-10,30.81591,12.896174,79.767921,53.046001,105.974571
2014-12-11,30.48114,12.998256,80.244713,53.86908,105.662201
2014-12-12,29.59111,12.751561,77.905731,52.043163,103.873077
2014-12-15,28.529619,12.147583,78.175629,51.853951,102.45314
2014-12-16,29.199175,11.985956,77.734818,51.040337,101.052124
2014-12-17,30.775082,12.292197,80.082771,52.591885,103.570152
2014-12-18,31.289501,12.59844,82.007935,54.455643,106.637215
2014-12-19,32.171352,12.785588,84.238953,55.269257,105.813644
2014-12-22,31.926388,12.947216,83.960075,54.994907,106.911728
2014-12-23,31.942715,13.040788,85.093567,55.515232,106.533096
2014-12-24,31.803913,13.015267,84.364899,55.420624,106.03138
2014-12-26,31.828409,13.142867,83.852135,55.34494,107.905685
2014-12-29,31.86924,13.202415,83.726181,55.60038,107.829964
2014-12-30,31.322153,13.185402,83.68119,55.628761,106.514137
2014-12-31,31.126184,13.185402,83.168427,54.559704,104.488365
2015-01-02,31.126184,13.06631,83.510269,54.323185,103.494423
2015-01-05,29.476801,12.555905,81.225273,52.648655,100.578819
2015-01-06,29.256332,12.436813,80.793465,50.964649,100.588287
2015-01-07,29.329817,12.794093,81.612106,51.674202,101.998764
2015-01-08,29.991207,13.117348,82.970512,52.86113,105.91777
2015-01-09,29.868731,12.938708,82.853569,51.617229,106.03138
2015-01-12,29.435966,12.947216,81.261269,51.161453,103.418694
2015-01-13,29.362478,12.938708,80.964401,50.620205,104.336922
2015-01-14,29.125679,12.853642,80.730492,49.281349,103.939339
2015-01-15,29.174683,12.640973,80.028801,47.724091,101.118393
2015-01-16,30.913893,12.777081,81.971939,48.835072,100.332695
2015-01-20,30.775082,12.768573,81.944962,48.607178,102.916985
2015-01-21,31.697763,12.734546,82.646652,49.138924,103.70269
2015-01-22,31.828409,12.785588,83.546272,50.316357,106.400558
2015-01-23,31.763083,12.683506,81.765038,49.537727,106.949615
2015-01-26,32.595943,12.82812,82.547707,49.71814,107.063194
2015-01-27,32.832737,12.632466,81.819023,49.081944,103.31456
2015-01-28,31.746756,12.426223,79.120193,48.084919,109.155235
2015-01-29,31.6406,12.761371,78.787346,48.882538,112.553627
2015-01-30,31.705925,12.641061,78.64341,47.458229,110.906487
2015-02-02,32.546955,13.122296,80.586563,48.986992,112.298027
2015-02-03,33.559448,13.44885,82.98851,50.525253,112.316956
2015-02-04,33.028709,13.637907,82.277809,50.515759,113.178398
2015-02-05,33.788094,13.620722,83.087448,51.06649,113.986198
2015-02-06,33.616611,13.629312,82.93338,52.98457,113.026321
2015-02-09,33.975887,13.680876,82.987747,53.677734,113.777115
2015-02-10,33.681934,13.826965,82.489273,54.124027,115.962944
2015-02-11,33.433353,13.964459,82.117645,54.902657,118.680969
2015-02-12,34.253654,14.058991,83.721924,55.130543,120.182549
2015-02-13,34.742527,14.007427,84.628311,55.491367,120.771774
2015-02-17,34.618229,13.844153,84.338264,55.871189,121.484528
2015-02-18,34.593376,13.930087,82.489273,55.007103,122.330368
2015-02-19,34.129368,14.119144,81.066246,55.225494,122.073753
2015-02-20,34.203941,14.093364,81.501297,55.557827,123.071655
2015-02-23,34.154232,14.076178,80.676498,54.940636,126.397896
2015-02-24,34.460804,14.058991,81.048119,55.510361,125.609108
2015-02-25,34.725948,14.187893,81.211258,55.32045,122.396896
2015-02-26,34.270226,14.076178,80.350197,55.178017,123.945969
2015-02-27,34.336514,14.041803,80.250504,54.731731,122.083282
2015-03-02,34.220509,14.239454,79.79731,55.804722,122.681992
2015-03-03,34.585087,13.895713,79.416641,55.510361,122.938591
2015-03-04,34.411091,13.775404,79.017845,55.102055,122.159286
2015-03-05,34.121078,13.844153,78.619019,55.386921,120.13504
2015-03-06,33.433353,13.689469,77.612946,55.947155,120.31559
2015-03-09,33.375347,13.775404,77.186958,56.070587,120.828789
2015-03-10,32.347916,13.509007,76.371216,53.535305,118.329346
2015-03-11,31.67676,13.534785,76.153687,53.7537,116.172012
2015-03-12,31.618759,13.895713,76.334953,55.130543,118.272308
2015-03-13,31.154755,13.921494,76.017738,54.731731,117.455009
2015-03-16,31.113323,14.170705,76.824402,55.728752,118.747498
2015-03-17,31.337044,14.084769,76.208076,55.443893,120.733749
2015-03-18,32.604771,14.144924,78.011757,55.282467,122.092766
2015-03-19,32.289913,14.041803,76.507172,54.465858,121.170929
2015-03-20,33.226204,14.162111,76.624992,55.282467,119.650352
2015-03-23,33.259357,14.239454,77.431686,55.035591,120.895317
2015-03-24,32.737347,14.23086,76.606857,54.143017,120.401131
2015-03-25,33.151642,13.904307,76.915047,53.64925,117.255447
2015-03-26,32.985924,13.758217,76.425606,54.133522,118.072762
2015-03-27,32.820206,13.732435,75.75489,53.69672,117.131897
2015-03-30,33.010777,13.88712,77.612946,54.636784,120.097023
2015-03-31,32.405914,13.869931,77.041946,54.560814,118.253304
2015-04-01,32.729061,13.672283,76.552498,54.00058,118.082253
2015-04-02,32.853344,13.775404,76.407471,54.560814,119.099136
2015-04-06,33.251064,13.749623,77.159752,54.152508,121.028358
2015-04-07,33.350502,13.663687,77.72171,53.744209,119.754898
2015-04-08,33.781364,13.732435,76.189934,54.173019,119.365242
2015-04-09,34.26194,13.706655,76.724709,54.620884,120.27758
2015-04-10,34.419373,13.775404,77.549507,54.134899,120.790779
2015-04-13,34.162518,13.637907,77.350105,54.401714,120.553192
2015-04-14,34.634804,13.723843,78.519318,53.906204,120.030495
2015-04-15,35.148521,13.809775,79.833565,55.688145,120.486656
2015-04-16,35.256237,13.698063,79.516335,55.316509,119.906937
2015-04-17,35.537964,13.543379,78.791245,54.115849,118.557426
2015-04-20,35.479958,13.672283,79.07222,54.801937,121.265953
2015-04-21,35.446815,13.59494,78.745911,54.830524,120.610222
2015-04-22,35.827965,13.672283,79.271622,55.402267,122.235329
2015-04-23,36.126255,13.543379,79.344131,55.440388,123.2332
2015-04-24,36.010258,13.551973,78.827499,54.620884,123.812904
2015-04-27,35.662247,13.663687,78.863762,53.963371,126.065269
2015-04-28,36.026825,13.801184,79.579788,54.535126,124.079025
2015-04-29,36.117966,13.896605,79.643242,55.488033,122.254333
2015-04-30,35.761673,13.705765,79.190048,53.829971,118.937569
2015-05-01,35.819679,13.714439,80.531479,54.782875,122.548935
2015-05-04,35.96883,13.688415,80.767143,55.268864,122.311356
2015-05-05,35.71196,13.471551,80.313957,55.564266,119.555305
2015-05-06,35.711964,13.428179,79.933273,55.878727,118.80452
2015-05-07,35.148979,13.454203,79.398506,56.02166,119.53936
2015-05-08,35.888428,13.592996,80.658379,56.002605,121.791595
2015-05-11,35.779182,13.575646,79.30584,56.278954,120.550941
2015-05-12,35.871613,13.497576,79.525154,56.002605,120.121506
2015-05-13,35.938847,13.367458,79.104782,55.773911,120.255112
2015-05-14,36.098488,13.246017,79.479477,55.974014,123.060837
2015-05-15,35.97245,13.428179,79.826744,55.364159,122.889061
2015-05-18,35.619537,13.514924,79.369804,56.002605,124.244225
2015-05-19,35.148979,13.445529,79.497749,56.145546,124.129684
2015-05-20,35.359047,13.272038,79.625687,56.440948,124.12014
2015-05-21,36.048084,13.454203,79.698799,56.21225,125.389404
2015-05-22,35.711964,13.246017,79.068245,55.850147,126.48687
2015-05-26,34.980927,13.176617,77.999008,54.525593,123.700233
2015-05-27,35.115368,13.289386,77.779671,55.078285,126.00972
2015-05-28,34.9137,13.263364,77.779671,54.98299,125.761581
2015-05-29,34.838066,13.159269,77.861923,54.325478,124.330093
2015-06-01,34.409531,13.324085,77.797966,54.230186,124.578217
2015-06-02,34.871685,13.237339,77.807076,54.668526,124.024727
2015-06-03,34.644802,13.185293,77.633438,55.726261,124.177399
2015-06-04,34.132233,13.055175,76.966316,55.335575,123.452118
2015-06-05,34.081821,12.82096,77.021149,56.631527,122.774544
2015-06-08,34.056614,12.925058,77.542068,56.526703,121.963356
2015-06-09,34.073414,12.907708,77.295319,56.974575,121.600708
2015-06-10,34.686817,13.037826,77.871063,58.270538,122.994041
2015-06-11,34.804459,13.254687,77.761391,58.689816,122.717262
2015-06-12,34.283485,13.211316,76.783539,58.337234,121.362137
2015-06-15,34.384315,13.055175,76.509392,57.775017,121.12355
2015-06-16,34.375919,13.011802,77.386711,57.946545,121.772491
2015-06-17,34.628002,13.029151,77.432411,57.431973,121.486191
2015-06-18,34.67001,13.133246,78.117813,57.679729,122.039688
2015-06-19,34.577583,13.107223,77.871063,57.136566,120.818161
2015-06-22,34.888489,13.12457,77.834503,58.137127,121.782036
2015-06-23,34.905293,13.263364,77.743111,58.74699,121.228523
